target,hmga1a,sox21a,irx3a,myog,foxd3,irx5a,pax6a,nr2f1b,hoxa4a,sox11a,meox1,hoxb8a,uncx,lbx1b,emx3,lhx9,hoxb2a,hoxa2b,rxraa,sox6,thrb,rarga,meis3,klf7b,tbx18,nfatc1,mef2aa,cica,twist2,twist1a,sp5l,bcl11aa,barhl2,six3b,im:7142702,twist1b,zbtb18,tbx16,hoxd4a,dlx2b,nfic,hey1,esr1,tcf7l2,wt1a,wt1b,uncx4.1,myf5,cebpb,mafbb,msx2b,pax7b,jun,mafba,smad9,dmrt2a,rorcb,foxa1,pbx3b,pbx1a,ascl1a,atoh1a,klf6a,foxd2,nfixa,zic1,zic2b,zic2a,zic5,egr2b,lmx1a,sox14,sp5a,pax5,foxd5,foxo1a,dlx3b,dlx6a,dlx4b,lbx1a,olig2,irx4b,phox2bb,hoxb6b,hoxa11b,lmx1ba,alx4a,nkx2.2b,nkx2.1,fosab,hoxd12a,arid3c,en1a,hoxc10a,hmx4,foxf2a,gli2a,runx2b,barhl1b,FQ377628.1,sox1a,fosl1a,srfa,klf1,pax2a,nkx2.4b,pax3b,dbx1b,tfap2e,egr2a,zic4,foxa2,bach2a,lhx5,lmx1bb,lmx1al,gata2a,cebpd,ved,hey2,vax2,zgc:101100,snai2,arxb,hoxa13a,nkx3-1,gata6,nfia,dbx1a,onecut2,runx1,onecut1,runx3,nfixb,nkx6.1,hmx3a,pitx2,ebf3a,samd11,cux2b,hoxc11b,tead1a,pitx3,six6a,scrt1a,ar,isl2a,onecut3b,stat5a,ebf1b,ebf2,arid3a,fezf2,isl2b,lhx2b,klf13,sp2,ptf1a,hoxd11a,hoxc12b,mef2ab,hoxb9a,foxc1a,snai1a,prox1a,spi1b,rx1,vax1,lef1,foxo3b,phox2a,hoxc13b,hoxc9a,mef2cb,mef2ca,mef2d,en2a,en1b,msx1b,msx3,en2b,msx1a,hoxc6b,her9,hoxb5b,mnx2b,prrx1b,hoxb8b,drgx,hoxa5a,hoxb7a,otpa,nkx2.4a,fli1a,nfatc3a,her6,hmx2,gsx1,hoxd9a,dlx2a,nkx2.2a,dlx5a,noto,hoxc8a,cdx4,foxg1a,pknox2,prrx1a,gsx2,barx1,lbx2,myod1,sp8a,pax3a,pax7a,raraa,nr6a1b,nr4a3,nr2c2,rxrgb,rorb,sox5,foxb1b,sox7,erfl1,atf3,foxa,tp53,six1b,six4b,foxj1a,junbb,pbx1b,irx1b,creb1b,foxn3
h3f3d,0.0,0.008986183,0.007939822,0.0,0.0,0.010319235,0.0,0.010703325,0.0,0.0,0.0,0.007569627,0.0,0.0,0.0,0.010949584,0.0,0.007920461,0.0,0.0,0.0,-0.007937873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008043608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007824616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075033153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011774707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009143654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007745358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008730634,0.0,0.0,0.0,0.0,0.008037839,0.011141486,0.0,0.009392434,0.0,0.011015223,0.008061522,0.009162743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077809254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009536605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tmsb4x,0.0,0.01497604,0.015457493,0.0,0.0,0.015353478,0.0,0.0,0.012798058,0.011075175,0.0,0.012841295,0.0,0.007544904,0.0080889175,0.0128377685,0.008272343,0.011441013,0.0,0.0,0.0,0.0,0.009945582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010233053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008203022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075673177,0.0,0.0,0.0,0.0,0.0,0.008754019,0.0,0.009167259,0.0,0.0,0.0,0.0,0.0,0.0,-0.008129581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013481931,0.007404195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010504953,0.0,0.0,0.0,0.0,-0.009314125,0.0,0.0,0.013639479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009290903,0.009343152,0.0122591695,0.0119055975,0.008246183,0.0,0.0,0.0127567435,0.013909334,0.009189051,0.015356104,0.01147893,0.018636651,0.009901012,0.0150648365,0.0,0.0,0.0,0.0,0.0,0.0,0.0110069355,0.0,0.0,0.0,0.0,0.007937299,0.0,0.0075657396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slc25a5,0.0,0.01323116,0.011319979,0.0,0.0,0.012373096,0.007382682,0.013832917,0.010082329,0.009540195,0.0,0.010645265,0.0,0.0,0.0,0.013758428,0.0,0.009359071,-0.0099400785,0.0,0.0,-0.010250266,0.008243402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009071576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008632659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014804476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101410635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008845531,0.008486647,0.008484185,0.0,0.0,0.0,0.0,0.0112487655,0.009317025,0.008812114,0.010663329,0.009874791,0.01596528,0.008955986,0.010813943,0.0,0.0,0.0,0.0,0.0,0.0,0.007516456,0.0,0.0,0.0091275,0.0,0.0,0.008501158,0.0,0.0,0.0,0.0,-0.008079451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008826069,0.0,0.0,0.015284794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rpl18,0.0,0.0102528995,0.009809931,0.0,0.0,0.010481901,0.0,0.011343129,0.008665173,0.007663826,0.0,0.009151489,0.0,0.0,0.0,0.011197467,0.0,0.007549805,0.0,0.0,0.0,-0.008108839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009939182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007976996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008002676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012006287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009184127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009025073,0.00908661,0.0,0.008967653,0.00806189,0.0139879575,0.007460499,0.008560185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124671105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hspa8,0.0,0.01488039,0.012924966,0.0,0.0,0.014085215,0.009960447,0.0138186645,0.013692526,0.010993447,-0.008720942,0.01137358,0.0,0.0,0.008542146,0.012945429,0.0,0.009074357,-0.012031793,0.0,0.0,-0.010243202,0.0075915214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010283462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011946621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008073291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007858714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015621383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077014226,0.0,0.0,0.0,0.010047481,0.0,0.010184919,0.009863384,0.009103982,0.008135896,0.0,0.0,0.01234317,0.014686122,0.0088640535,0.01417309,0.010406702,0.017267963,0.0,0.012304965,0.0,0.0,0.0,0.0,0.0,0.0,0.0073834728,0.0,0.0,0.0,0.0,0.007878447,0.0,0.009894545,0.0,0.0,0.009090196,-0.009689699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007485957,0.01665655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008218849,0.0,0.0
pcna,0.0,0.0096428655,0.0087771285,0.0,0.0,0.00961027,0.0,0.009989141,0.0,0.0,0.0,0.0077733835,0.0,0.0,0.0,0.010019542,0.0,0.0,0.0,0.0,0.0,-0.008761996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007885621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007899834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009608108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008835439,0.0,0.0,0.0,0.0,0.008116991,0.008184944,0.0,0.009766253,0.007816829,0.01156306,0.011102679,0.008590723,0.0,0.0,0.0,0.0,0.0,0.0,0.0073978263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011418203,0.0,0.0,0.0,0.0,0.0,0.0,0.010474086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rps20,0.0,0.018590301,0.015053799,0.0,0.0,0.0,0.0,0.0,0.016217101,0.013907874,-0.008458604,0.0,0.0,0.0,0.0128451735,0.018132268,0.0,0.012248373,0.0,0.0,0.0,0.0,0.013792406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010569521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01702603,0.0,0.0,0.0,0.0,0.009364017,0.0,0.0,0.0,0.0,0.0,0.0,0.010431169,0.008083073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009035153,0.015902035,0.0,0.0,0.0,0.0,0.0,0.007484248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009040629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008146217,0.015099654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010326515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01509189,0.0,0.00882632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077236933,0.011570314,0.011643905,0.010433507,0.008279018,0.008963091,0.0,0.0,0.0,0.010825055,0.014036042,0.0,0.014950927,0.0,0.0,0.013097197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013358927,0.0,0.0,0.0,0.010959339,0.00772435,0.0,0.011699708,-0.0095363995,0.0,0.0,0.0,0.007522725,0.0102014085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008666997,0.0,0.008464585,0.007836766,0.0,0.008914119,0.0,0.0
hmga1a,0.0,0.01076639,0.009219546,0.0,0.0,0.010598543,0.007900367,0.013282137,0.00859802,0.010534839,0.0,0.009006355,0.0,0.0,0.007917487,0.008547943,0.0,0.0,-0.011044023,0.0,0.0,0.0,0.00743774,0.0,-0.010243321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008288207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00866242,0.0,0.0,0.0,0.0,0.0,0.0,0.008232814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007803106,0.0,0.007487627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0097577525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014452433,-0.008828834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010672322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013312124,0.0,0.0,0.009654099,0.0,0.0,0.0,0.007970404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010782313,0.009893541,0.0,0.009718676,0.008101465,0.013814803,0.0,0.009587679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008694433,0.0,0.0,0.0,-0.01097249,0.0,0.0,0.0086298175,0.0,0.0,0.0,0.0,-0.008815089,0.0,0.0,0.013637616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mdka,0.0,0.042399198,0.043628693,0.0,0.0,0.0,0.0,0.05116337,0.0,0.030121837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010334283,0.0,0.0,-0.02139804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012863083,0.0,0.024397168,0.030042151,-0.011732909,0.0,0.0,0.032507163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025764585,0.021439452,0.02628804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028103964,0.019783357,0.012879155,0.0,0.0,0.0,0.0,0.040984094,0.0,0.0,0.011228273,0.0,-0.008392715,0.0,0.0,0.0,0.0,0.0,0.02252509,0.0,0.018347709,0.0,0.0
serbp1a,0.0,0.019608786,0.011555966,0.0,0.0,0.012906139,0.01401167,0.014663085,0.0,0.012700182,0.0,0.0,0.0,0.0,0.010506868,0.0,0.0,0.0,-0.017283404,0.0,0.0,-0.013476266,0.009786895,0.0,-0.013984833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010627793,0.010031828,0.0,0.0,0.0,-0.017498031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012996302,0.0,0.0,0.00749303,0.010265966,0.0,0.0,0.0,0.0,-0.008212686,0.0,0.0,0.0,0.0,0.0,0.010451113,0.0,0.0075944443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008834996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014051603,-0.021108832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011255112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008370093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009026697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011511538,0.0,0.0,0.008396185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010224807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010293907,0.017817028,0.0,0.0,0.0,0.0,-0.011033494,0.0,0.013943402,0.0,0.0,0.0,0.009946785,0.0,0.0,0.0,0.0
cirbpa,0.0,0.014167641,0.011377571,0.0,0.0,0.013396964,0.01006356,0.017263122,0.011519972,0.01072847,0.0,0.0,0.0,0.0074651157,0.00872637,0.014279182,0.0,0.008807898,-0.010956534,0.0,0.0,-0.012142395,0.0,0.0,-0.009601904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009339765,0.0,0.0,0.0,-0.016785676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013445793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011561067,0.009154486,0.010210264,0.0,0.0,0.0,0.0,0.0,0.008919777,0.0,0.0,0.007832383,0.0,0.0,0.0,0.0,0.0,-0.008525162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012173878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076391273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008525127,0.0,0.009809573,0.0116122095,0.009225096,0.008057468,0.0,0.0,0.012018814,0.011641877,0.008841697,0.0,0.010825841,0.019014545,0.0,0.011451915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0080538085,0.0,0.0,0.011566455,0.0,0.0,0.0,0.0,0.0,0.0,0.008721813,0.017366633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007389056,0.0,0.0
nucks1a,0.0,0.020433858,0.012506171,0.0,0.0,0.019750595,0.0116781285,0.021965276,0.0,0.015861763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0087394975,0.0,0.0,-0.011084655,0.01095668,0.0,-0.008796604,0.0,0.0,0.0,0.0,0.0,0.026205288,0.0,0.0,0.0,0.0,0.0,0.0,-0.017351925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021130169,0.0,0.0,0.0,0.0088655315,0.0,0.0,0.0,0.0,0.0,0.011784252,0.0,0.0,0.013784249,0.0,0.011340718,0.0,0.0,0.0,0.0,0.0,0.0,0.014964776,0.0,0.016361523,0.0,0.009037977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012821513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018040575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015551475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013860367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015829654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010217741,0.0081030885,0.011564396,0.0,0.0,0.0,0.0,0.024300652,0.022216935,0.0,0.008370907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01657687,0.0,0.010179241,0.0,0.0
