TF-gene,neural_posterior,spinal_cord,NMPs,tail_bud,PSM,somites,TF,TF_family,max
srebf1_cdx4,0.0,0.0,0.0,0.0,0.025641378,0.024030847,srebf1,sre,somites
srebf1_nectin1b,0.022115784,0.0,0.0,0.0,0.0,0.04271357,srebf1,sre,somites
lin28b_seta,0.0,0.0,0.0,0.0,0.0,-0.022975301,lin28b,lin,neural_posterior
lin28b_nucks1a,0.02664326,0.0,0.0,0.0,0.0,0.0,lin28b,lin,neural_posterior
mnx1_cbx3a,0.0,0.0,-0.020957435,0.0,0.0,0.0,mnx1,mnx,neural_posterior
mnx1_alcamb,-0.024462514,0.0,0.0,0.0,0.0,0.0,mnx1,mnx,neural_posterior
otpa_apoc1,0.0,0.0,0.0,0.021118034,0.0,0.0,otpa,otp,tail_bud
otpa_greb1l,0.0,0.0,0.0,0.02810411,0.0,0.0,otpa,otp,tail_bud
pdx1_rps9,0.0,0.0,0.0,0.0,0.0,0.020827778,pdx1,pdx,somites
pdx1_apoc1,0.0,0.0,0.0,0.0,0.0,0.021359045,pdx1,pdx,somites
pdx1_rps5,0.0,0.022354933,0.0,0.0,0.0,0.022040553,pdx1,pdx,somites
osr2_nucks1a,0.0,0.0,0.0,0.0,0.0,0.021627344,osr2,osr,somites
osr1_nucks1a,0.02200847,0.0,0.0,0.0,0.021793088,0.0,osr1,osr,neural_posterior
osr1_zgc:174855,0.019345375,0.02297044,0.023191899,0.022407645,0.0,0.0,osr1,osr,neural_posterior
nfe2l2a_nectin1b,0.0,0.0,0.0,0.0,0.0,-0.040519916,nfe2l2a,nfe,neural_posterior
nfe2l2a_eef1a1l1,-0.021191914,0.0,0.0,0.0,0.0,0.0,nfe2l2a,nfe,neural_posterior
nfe2l2a_szl,0.0,0.0,0.024258524,0.038579933,0.0,0.0,nfe2l2a,nfe,neural_posterior
fli1a_tbx16,0.0,0.0,-0.021138377,-0.022362504,0.0,0.0,fli1a,fli,NMPs
fli1a_szl,0.0,0.0,-0.026296077,0.0,0.0,0.0,fli1a,fli,NMPs
fli1a_eef1a1l1,0.027548052,0.0,0.0,0.0,0.0,0.0,fli1a,fli,NMPs
neurod4_zgc:174855,0.0,0.0,0.0,0.0,-0.023266137,0.0,neurod4,neu,spinal_cord
neurod4_sulf1,0.0,0.0,-0.022480162,0.0,0.0,0.0,neurod4,neu,spinal_cord
neurod4_chrd,0.0,-0.048846833,0.0,0.0,0.0,0.0,neurod4,neu,spinal_cord
tal1_cx43.4,0.0,0.0,0.0,0.027409514,0.0,0.0,tal1,tal,NMPs
tal1_serpinh1b,0.0,0.0,-0.02901613,0.0,0.0,0.0,tal1,tal,NMPs
tal1_apoc1,0.0,0.0,0.020579098,0.04851772,0.03722306,0.0,tal1,tal,NMPs
emx3_abcf1,0.0,0.0,0.020967457,0.0,0.0,0.0,emx3,emx,NMPs
emx3_rpl21,0.0,0.0,0.021482749,0.0,0.0,0.0,emx3,emx,NMPs
emx3_nop56,0.020605808,0.0,0.0,0.0,0.0,0.0,emx3,emx,NMPs
emx3_cfl1,0.0,0.0,0.0,0.0,0.0228808,0.0,emx3,emx,NMPs
wt1a_chsy1,0.0,0.020766178,0.0,0.0,0.0,0.0,wt1a,wt,spinal_cord
wt1b_syncrip,0.0,0.0,0.020589923,0.0,0.0,0.0,wt1b,wt,NMPs
wt1b_hmgb3a,0.0,0.0,0.02134674,0.0,0.0,0.0,wt1b,wt,NMPs
wt1b_szl,0.0,0.0,-0.026907396,0.026962323,0.0,0.0,wt1b,wt,NMPs
si:ch211-153j24.3_rpl21,0.0,0.0,0.0,0.0,0.0,0.022624506,si:ch211-153j24.3,si,somites
si:ch211-153j24.3_cdx4,0.0,0.021479754,0.0,0.0,0.0,0.0,si:ch211-153j24.3,si,somites
si:ch211-153j24.3_nectin1b,0.0,0.0,0.0,0.0,0.0,-0.028905967,si:ch211-153j24.3,si,somites
si:ch211-153j24.3_eef1a1l1,0.0,0.0,0.03204418,0.0,0.0,0.04412114,si:ch211-153j24.3,si,somites
twist1a_si:dkey-239j18.2,0.0,0.0,0.021444436,0.0,0.0,0.0,twist1a,twi,NMPs
twist1a_zgc:174855,0.0,0.0,0.022555636,0.0,0.0,0.0,twist1a,twi,NMPs
twist1a_rpl36a,0.0,0.0,0.0,0.021832114,0.0,0.0,twist1a,twi,NMPs
twist1a_efemp2b,0.0,0.0,0.0,0.0,0.0,0.024554214,twist1a,twi,NMPs
olig2_rpl5b,0.0,0.0,0.0,0.021370443,0.0,0.0,olig2,oli,spinal_cord
olig2_apoc1,0.0,0.0,0.0,0.03177442,0.0,0.0,olig2,oli,spinal_cord
olig2_pax3a,0.0,-0.023367425,0.0,0.0,0.0,0.0,olig2,oli,spinal_cord
olig2_cdh11,0.036192417,0.03807245,0.0,0.0,0.0,0.0,olig2,oli,spinal_cord
vax1_hspb1,0.0,0.0,0.020344015,0.0,0.0,0.0,vax1,vax,NMPs
vax1_faua,0.0,0.0,0.025227506,0.0,0.0,0.0,vax1,vax,NMPs
vax1_rpl21,0.0,0.0,0.0,0.024183057,0.0,0.0,vax1,vax,NMPs
vax1_rpl3,0.0,0.0,0.0,0.025815034,0.0,0.0,vax1,vax,NMPs
pknox2_nucks1a,0.0,0.0,-0.021883193,0.0,0.0,0.0,pknox2,pkn,neural_posterior
pknox2_nop58,0.019748213,0.0,0.0,0.0,0.0,0.0,pknox2,pkn,neural_posterior
pknox2_fn1b,0.0,0.0,0.0,0.0,0.0,0.026456645,pknox2,pkn,neural_posterior
pknox2_id1,-0.019815357,0.0,0.0,0.0,0.0,0.0,pknox2,pkn,neural_posterior
pknox2_apoc1,-0.02280342,0.0,0.0,0.0,0.0,0.0,pknox2,pkn,neural_posterior
stat5a_abcf1,0.0,0.0,-0.022992147,0.0,0.0,0.0,stat5a,sta,spinal_cord
stat5a_marcksb,0.0,-0.022290578,0.0,0.0,0.0,0.0,stat5a,sta,spinal_cord
stat5a_rps9,-0.030623844,0.0,0.0,0.0,0.0,0.0,stat5a,sta,spinal_cord
stat5a_si:dkey-239j18.2,0.0,0.023059255,0.0,0.0,0.0,0.0,stat5a,sta,spinal_cord
stat5a_ctslb,0.0,0.023493242,0.0,0.0,0.0,0.0,stat5a,sta,spinal_cord
stat5a_si:dkey-26g8.5,0.0,0.02882533,0.0,0.0,0.0,0.0,stat5a,sta,spinal_cord
stat5a_zgc:174855,0.019874375,0.030346692,0.0,0.0,0.0,0.0,stat5a,sta,spinal_cord
pitx2_zgc:174855,0.0231231,0.0,0.021611609,0.0,0.0,0.0,pitx2,pit,neural_posterior
pitx3_rpl34,0.0,0.0,0.02002318,0.0,0.0,0.0,pitx3,pit,NMPs
pitx3_rps24,0.0,0.0,0.021007994,0.0,0.0,0.0,pitx3,pit,NMPs
pitx3_npm1a,0.0,0.0,0.023530046,0.0,0.0,0.0,pitx3,pit,NMPs
pitx3_rps7,0.0,0.0,0.0,0.0,0.02183914,0.0,pitx3,pit,NMPs
pitx3_ncl,0.0,0.0,0.0,0.026136905,0.0,0.0,pitx3,pit,NMPs
pitx3_faua,0.0,0.0,0.020129174,0.029281724,0.0,0.0,pitx3,pit,NMPs
jun_zbtb16a,0.022134041,0.0,0.0,0.0,0.0,0.0,jun,jun,neural_posterior
jun_tmsb4x,0.022952192,0.0,0.0,0.0,0.0,0.0,jun,jun,neural_posterior
jun_abcf1,0.0,0.0,0.0,0.0,-0.02165332,0.0,jun,jun,neural_posterior
jun_fn1b,0.0,0.0,0.0,0.0,0.0,-0.029079137,jun,jun,neural_posterior
jun_nectin1b,0.0,0.0,0.0,0.0,0.022297584,-0.023001276,jun,jun,neural_posterior
jun_cdx4,0.0,0.030571824,0.033970222,0.0,0.0,0.0,jun,jun,neural_posterior
jun_eef1a1l1,0.03292244,0.06252853,0.036252014,0.025598492,0.022758061,0.023045447,jun,jun,neural_posterior
rorb_alcamb,-0.020916738,0.0,0.0,0.0,0.0,0.0,rorb,ror,neural_posterior
rorb_cnbpb,-0.021679066,0.0,0.0,0.0,0.0,0.0,rorb,ror,neural_posterior
rorb_eif5a2,0.0,-0.020669352,0.0,0.0,0.0,0.0,rorb,ror,neural_posterior
rorb_nop58,0.0,-0.023020236,0.0,0.0,0.0,0.0,rorb,ror,neural_posterior
rorb_tmsb4x,0.0,0.0,0.0,0.0,0.0,-0.02210089,rorb,ror,neural_posterior
rorb_szl,0.0,0.0,-0.02407331,0.0,0.0,0.0,rorb,ror,neural_posterior
roraa_top1l,0.0,0.0,0.021827485,0.0,0.0,0.0,roraa,ror,NMPs
roraa_tenm4,0.0,0.0,0.0,0.0,0.023055252,0.0,roraa,ror,NMPs
tp63_cbx3a,0.019621868,0.0,0.0,0.0,0.0,0.0,tp63,tp,spinal_cord
tp63_rpl19,0.020980814,0.0,0.0,0.0,0.0,0.0,tp63,tp,spinal_cord
tp63_pcna,0.0,0.0,0.0,0.022064088,0.0,0.0,tp63,tp,spinal_cord
tp63_zgc:174855,0.0,-0.022281457,0.0,0.0,0.0,0.0,tp63,tp,spinal_cord
tp63_bcam,0.0,0.0204369,0.0,0.0,0.0,0.025752112,tp63,tp,spinal_cord
tp63_serbp1a,0.0,0.02121407,0.0,0.0,0.0,0.0,tp63,tp,spinal_cord
tp63_szl,0.0,0.0,0.03406469,0.0,0.0,0.0,tp63,tp,spinal_cord
tp63_serpinh1b,0.0,0.0,0.0,-0.027035935,-0.029027883,0.0,tp63,tp,spinal_cord
tead3b_tuba8l4,0.0,-0.02488039,0.0,0.0,0.0,0.0,tead3b,tea,spinal_cord
tead1b_meox1,0.0,0.0,0.0,0.0,0.0,-0.021810642,tead1b,tea,neural_posterior
tead1b_ephb4a,0.021800099,0.0,0.0,0.0,0.0,0.0,tead1b,tea,neural_posterior
tead1b_sulf1,0.0,0.0,0.0,0.0,0.024056995,0.0,tead1b,tea,neural_posterior
tead1b_enah,0.0,0.0,0.0,0.0,0.0,0.02405932,tead1b,tea,neural_posterior
tead1b_rpl6,-0.023856169,-0.024638701,0.0,0.0,0.0,0.0,tead1b,tea,neural_posterior
tead1b_tenm4,0.024539422,0.02415199,0.0,0.031275865,0.034365732,0.0,tead1b,tea,neural_posterior
tead1b_fgfr2,0.02465685,0.024956362,0.0,0.0,0.0,0.052233897,tead1b,tea,neural_posterior
snai1a_rpl17,0.0,0.0,0.0,0.0,0.0,0.022097724,snai1a,sna,somites
snai1a_myf5,0.0,0.0,0.0,0.0,0.0,0.022182748,snai1a,sna,somites
snai1a_ppp2cb,0.0,0.0,0.0,0.0,0.0,0.023249283,snai1a,sna,somites
snai1a_seta,0.0,0.0,0.0,0.0,0.0,0.024753448,snai1a,sna,somites
snai1a_nop58,0.0,0.0,-0.029669639,0.0,0.0,0.024859715,snai1a,sna,somites
snai1a_zgc:153405,0.0,0.0,0.026372584,0.0,0.0,0.0,snai1a,sna,somites
snai1a_msgn1,0.028036838,0.0,0.021543566,0.0,0.0,0.03874349,snai1a,sna,somites
snai1a_rbm38,0.0,0.0,0.024406448,0.032418117,0.02699809,0.0,snai1a,sna,somites
snai1a_zgc:174855,0.0,0.0,-0.025308244,-0.04150088,0.0,0.0,snai1a,sna,somites
spi1a_tram1,0.0,0.0,0.041276097,0.05539652,0.0,0.0,spi1a,spi,tail_bud
spi1a_si:dkey-269i1.4,0.0,0.0,0.046536468,0.07155734,0.0,0.0,spi1a,spi,tail_bud
spi1a_zgc:174154,0.0,0.0,0.022471502,0.031084452,0.0,0.0,spi1a,spi,tail_bud
spi1a_si:dkey-26g8.5,0.0,0.0,0.06658431,0.09364403,0.0,0.0,spi1a,spi,tail_bud
spi1a_ctslb,0.0,0.0,0.07052496,0.09521952,0.0,0.0,spi1a,spi,tail_bud
spi1a_si:dkey-239j18.2,0.0,0.0,0.06500918,0.088340886,0.0,0.0,spi1a,spi,tail_bud
spi1a_zgc:174855,0.0,0.0,0.08054408,0.11178176,0.0,0.0,spi1a,spi,tail_bud
spi1a_rps10,0.0,0.0,0.0,-0.022652961,0.0,0.0,spi1a,spi,tail_bud
spi1a_seta,0.0,0.0,0.0,-0.02429754,0.0,0.0,spi1a,spi,tail_bud
gata6_cdx4,0.0,0.0,0.0,0.0,0.022104254,0.0,gata6,gat,tail_bud
gata6_he1.1,0.0,0.0,0.0,0.023431458,0.0,0.0,gata6,gat,tail_bud
gata2a_rps5,0.0,0.02370841,0.0,0.0,0.0,0.0,gata2a,gat,neural_posterior
gata2a_u2af2b,0.0,0.0,0.020263577,0.0,0.0,0.0,gata2a,gat,neural_posterior
gata2a_chsy1,0.0,0.0,0.0,0.03398183,0.0,0.0,gata2a,gat,neural_posterior
gata1b_eef1a1l1,-0.030359875,0.0,0.0,0.0,0.0,0.0,gata1b,gat,neural_posterior
gata2a_cdx4,0.022605002,0.0,0.0,0.0,0.0,0.0,gata2a,gat,neural_posterior
gata2a_akap12b,0.024752647,0.0,0.0,0.0,0.0,0.029102048,gata2a,gat,neural_posterior
gata2a_eef1a1l1,0.042784523,0.047284428,0.037659798,0.0,0.0,0.029562911,gata2a,gat,neural_posterior
gata5_rps5,0.0,0.0,0.027157085,0.0,0.0,0.0,gata5,gat,NMPs
gata5_eef1a1l1,0.0,0.0,0.04060926,0.042208996,0.0,0.0,gata5,gat,NMPs
nfatc3a_he1.1,0.0,0.0,0.0,0.02128717,0.0,0.0,nfatc3a,nfa,neural_posterior
nfatc3a_apoc1,0.0,0.0,0.0,0.035528444,0.0,0.0,nfatc3a,nfa,neural_posterior
nfatc3a_hmgn6,-0.019823495,0.0,0.0,0.0,0.0,0.0,nfatc3a,nfa,neural_posterior
nfatc1_cbx3a,-0.020482972,0.0,0.0,0.0,0.0,0.0,nfatc1,nfa,neural_posterior
nfatc3a_npm1a,-0.021274995,0.0,0.0,0.0,0.0,0.0,nfatc3a,nfa,neural_posterior
nfatc3a_cfl1,-0.026165955,0.0,0.0,0.0,0.0,0.0,nfatc3a,nfa,neural_posterior
nfatc3a_cbx3a,0.019653512,0.0,0.0,0.0,0.0,0.0,nfatc3a,nfa,neural_posterior
nfatc1_pcna,0.020018999,0.0,0.0,0.0,0.0,0.0,nfatc1,nfa,neural_posterior
nfatc1_tubb4b,0.021236133,0.0,0.0,0.0,0.0,0.0,nfatc1,nfa,neural_posterior
nfatc3a_itga9,0.0,0.0,0.0,0.0,0.0,0.02325407,nfatc3a,nfa,neural_posterior
nfatc3a_zgc:174855,0.0,0.0,0.02663619,0.0,0.0,0.0,nfatc3a,nfa,neural_posterior
fosab_ran,0.0,0.0,0.020379819,0.0,0.0,0.0,fosab,fos,NMPs
fosab_hes6,0.0,0.0,0.022998454,0.0,0.0,0.0,fosab,fos,NMPs
fosab_dag1,0.01986491,0.0,0.0,0.0,0.0,0.0,fosab,fos,NMPs
fosab_zgc:174855,0.0,0.0,0.0,0.0,0.0,0.022051502,fosab,fos,NMPs
fosab_cd3eap,0.0,0.0,0.0,0.0,0.022356903,0.0,fosab,fos,NMPs
fosab_id1,0.0,0.0,0.0,0.02471176,0.0,0.0,fosab,fos,NMPs
fosab_fn1b,0.0,0.0,0.0,0.02676344,0.0,0.0,fosab,fos,NMPs
fosab_nectin1b,0.01923231,0.040169984,0.0,0.0,0.0,0.0,fosab,fos,NMPs
fosab_nucks1a,0.0,0.0,0.04889806,0.027544942,0.0,0.0,fosab,fos,NMPs
fosab_cdx4,0.027422765,0.021705262,0.050465573,0.036733218,0.0,0.0,fosab,fos,NMPs
fosab_eef1a1l1,0.0,0.051567577,0.036731504,0.0,0.0,0.03775242,fosab,fos,NMPs
barhl1a_zgc:174855,0.020682735,0.0,0.0,0.0,0.0,0.0,barhl1a,bar,somites
barhl1a_greb1l,0.0,0.0,0.0,0.0,0.0,0.02215666,barhl1a,bar,somites
barhl1a_tenm4,0.0,0.0,0.0,0.0,0.0,0.027214888,barhl1a,bar,somites
barhl1a_nectin1b,0.0,0.022749437,0.020610476,0.022643741,0.0,0.04220871,barhl1a,bar,somites
barhl2_alcamb,0.0,-0.020353166,0.0,0.0,0.0,0.0,barhl2,bar,neural_posterior
barhl2_rps9,0.022522863,0.0,0.0,0.0,0.0,0.0,barhl2,bar,neural_posterior
barhl2_serbp1a,0.022892239,0.0,0.0,0.0,0.0,0.0,barhl2,bar,neural_posterior
barhl2_cnbpb,0.021862859,0.0,0.0,0.0,0.0,0.0,barhl2,bar,neural_posterior
barhl2_abcf1,0.029335883,0.0,0.0,0.0,0.0,0.0,barhl2,bar,neural_posterior
barhl2_rpl5b,0.029631693,0.0,0.0,0.0,0.0,0.0,barhl2,bar,neural_posterior
barhl2_tenm4,0.0,0.0,0.0,0.0,0.030506296,0.021195883,barhl2,bar,neural_posterior
barx1_cbx3a,0.0,0.0,-0.020525364,0.0,0.0,0.0,barx1,bar,NMPs
bhlhe22_si:dkey-239j18.2,0.0,0.0,0.021009121,0.023964424,0.0,0.0,bhlhe22,bhl,NMPs
bhlhe22_zgc:174855,0.0,0.0,0.030334616,0.033866443,0.0,0.0,bhlhe22,bhl,NMPs
bhlhe22_rack1,0.0,0.0,0.023848115,0.0,0.0,0.0,bhlhe22,bhl,NMPs
bhlhe22_rps4x,0.0,0.0,0.02421511,0.0,0.0,0.0,bhlhe22,bhl,NMPs
bhlhe22_h3f3b.1,0.0,0.0,0.026065126,0.0,0.0,0.0,bhlhe22,bhl,NMPs
bhlhe22_rpl11,0.0,0.0,0.026176443,0.0,0.0,0.0,bhlhe22,bhl,NMPs
bhlhe22_rps9,0.0,0.0,0.029441543,0.0,0.0,0.0,bhlhe22,bhl,NMPs
bhlhe22_rpl18,0.0,0.0,0.02006617,0.0,0.0,0.0,bhlhe22,bhl,NMPs
bhlhe22_rpl36a,0.0,0.0,0.020186797,0.0,0.0,0.0,bhlhe22,bhl,NMPs
bhlhe22_metap2b,0.0,0.0,0.019927435,0.0,0.0,0.0,bhlhe22,bhl,NMPs
bhlhe22_rpl4,0.0,0.0,0.02035365,0.0,0.0,0.0,bhlhe22,bhl,NMPs
bhlhe22_cirbpa,0.0,0.0,0.020916073,0.0,0.0,0.0,bhlhe22,bhl,NMPs
bhlhe22_chrd,0.0,-0.029070318,0.0,0.0,0.0,0.0,bhlhe22,bhl,NMPs
ebf1b_si:dkey-239j18.2,0.0,0.0,0.0,0.022709914,0.0,0.0,ebf1b,ebf,tail_bud
ebf1b_zgc:174855,0.0,0.0,0.0,0.02380912,0.0,0.0,ebf1b,ebf,tail_bud
ebf3a_notch1b,0.022879653,0.0,0.0,0.0,0.0,0.0,ebf3a,ebf,neural_posterior
ebf3a_chsy1,0.023226073,0.0,0.020276476,0.0,0.0,0.0,ebf3a,ebf,neural_posterior
ebf3a_cdx4,-0.02645155,-0.03099311,-0.025596706,-0.022549732,0.0,0.0,ebf3a,ebf,neural_posterior
ebf2_rpl23a,0.0,0.0,0.021813123,0.0,0.0,0.021238286,ebf2,ebf,NMPs
ebf2_rps2,0.0,0.0,0.026617117,0.0,0.021701802,0.025313236,ebf2,ebf,NMPs
ebf2_snrnp70,0.0,0.0,0.022385122,0.0,0.0,0.0,ebf2,ebf,NMPs
ebf2_ncl,0.0,0.0,0.034670677,0.0,0.0,0.0,ebf2,ebf,NMPs
ebf2_cbx3a,0.0,0.0,0.0,0.022459645,0.0,0.022870539,ebf2,ebf,NMPs
ebf2_seta,0.0,0.0,0.0,0.0,0.0,0.020689674,ebf2,ebf,NMPs
ebf2_hspb1,0.0,0.0,0.0,0.0,0.0,0.034000337,ebf2,ebf,NMPs
ebf2_nova2,0.022533733,0.03325768,0.0,0.0,0.0,0.0,ebf2,ebf,NMPs
ebf2_notch1b,0.029123647,0.041894015,0.0,0.0,0.0,0.0,ebf2,ebf,NMPs
ebf2_cdx4,0.0,0.0,-0.039489545,-0.046880357,0.0,0.0,ebf2,ebf,NMPs
lbx1b_dut,0.0,0.0,0.0,0.0,0.0,0.020860517,lbx1b,lbx,spinal_cord
lbx1b_nop56,0.020466883,0.0,0.0,0.0,0.0,0.0,lbx1b,lbx,spinal_cord
lbx1b_eif4a1a,0.0,0.0,-0.020902824,0.0,0.0,0.0,lbx1b,lbx,spinal_cord
lbx1b_marcksl1b,0.0,0.0,0.0,0.025226107,0.0,0.0,lbx1b,lbx,spinal_cord
lbx1b_rps15a,0.0,0.020442884,0.0,0.0,0.0,0.0,lbx1b,lbx,spinal_cord
lbx1b_rpl5b,0.0,0.024278902,0.0,0.0,0.0,0.0,lbx1b,lbx,spinal_cord
lbx1b_rpl21,0.0,0.03185742,0.0,0.0,0.0,0.0,lbx1b,lbx,spinal_cord
lbx1b_rps9,0.0,0.026035773,0.0,0.0,0.0,0.023276426,lbx1b,lbx,spinal_cord
lbx1b_tenm4,0.0,0.0,0.0,-0.02366573,0.0,0.0,lbx1b,lbx,spinal_cord
lbx1b_apoc1,0.0,0.0,0.0,-0.03113216,0.0,0.0,lbx1b,lbx,spinal_cord
lbx1b_zgc:174855,0.0,0.0,0.023339763,0.0,0.0,0.0,lbx1b,lbx,spinal_cord
lbx1b_cx43.4,0.0,0.0,0.027660841,0.0,0.0,0.0,lbx1b,lbx,spinal_cord
lbx1b_gdf11,0.0,0.0,0.034364786,0.031140411,0.0,0.0,lbx1b,lbx,spinal_cord
lbx1b_fn1b,0.0,0.0,0.0,0.0,0.0,-0.023578431,lbx1b,lbx,spinal_cord
lbx1b_nectin1b,0.0,0.0,0.0,0.0,0.0,-0.039593607,lbx1b,lbx,spinal_cord
hey1_faua,0.0,0.0,0.0,0.024206214,0.0,0.0,hey1,hey,NMPs
hey1_itga9,0.02550271,0.028714567,0.0,0.0,0.0,0.0,hey1,hey,NMPs
hey1_alcamb,0.0,-0.03000143,-0.03346859,0.0,0.0,0.0,hey1,hey,NMPs
hey1_seta,0.0,0.0,-0.027346646,0.0,0.0,0.0,hey1,hey,NMPs
hey1_rpl3,0.026890341,0.0,0.0,0.036078732,0.029884268,0.0,hey1,hey,NMPs
hey1_nucks1a,0.0,0.0,-0.025685461,0.02737028,0.029169712,0.0,hey1,hey,NMPs
hey1_nop56,0.02466307,0.040092003,0.024132928,0.023268968,0.0,0.0,hey1,hey,NMPs
hey1_fgfrl1a,0.026470905,0.02558882,0.0,0.0,0.0,0.0,hey1,hey,NMPs
hey1_eif5a2,0.030103102,0.0,0.0,0.0,0.0,0.0,hey1,hey,NMPs
hey1_tubb2b,0.0,0.0,0.0,0.025218211,0.0,0.0,hey1,hey,NMPs
hey1_fsta,0.023255073,0.0,0.0,0.0,0.0,0.0,hey1,hey,NMPs
hey1_cirbpa,0.0,0.0,0.0,0.0,0.0261694,0.0,hey1,hey,NMPs
hey1_qkia,0.0,0.0,0.0,0.0,0.021604517,0.021407193,hey1,hey,NMPs
hey1_zgc:158328,0.0,0.0224995,0.021177245,0.0,0.0,0.0,hey1,hey,NMPs
hey1_ephb4b,0.0,0.0,0.029671492,0.0,0.0,0.0,hey1,hey,NMPs
hey1_tmsb4x,0.0,0.0,0.025200289,0.023955412,0.0,0.0,hey1,hey,NMPs
hey1_syncrip,0.049345057,0.031260166,0.021108424,0.035614833,0.054049153,0.0,hey1,hey,NMPs
tfap2a_szl,0.0,0.0,0.023333762,0.0,0.0,0.0,tfap2a,tfa,neural_posterior
tfap2a_pcna,0.029414073,0.0,0.0,0.0,0.0,0.0,tfap2a,tfa,neural_posterior
tfap2a_zgc:174855,0.0,-0.03173002,-0.026539793,0.0,0.0,0.0,tfap2a,tfa,neural_posterior
tfap2a_ctslb,0.0,-0.021780342,0.0,0.0,0.0,0.0,tfap2a,tfa,neural_posterior
tfap2a_hmgn6,0.0,0.0,0.0,0.0,0.0,0.020641727,tfap2a,tfa,neural_posterior
tfap2a_col18a1a,0.0,0.0,0.02738493,0.0,0.0,0.0,tfap2a,tfa,neural_posterior
tfap2a_seta,0.0,0.0,0.0,-0.024061292,0.0,0.0,tfap2a,tfa,neural_posterior
tfap2a_nectin1b,0.0,0.0,0.0,0.0,-0.023275994,-0.027064906,tfap2a,tfa,neural_posterior
tfap2a_cfl1,0.022884289,0.0,0.0,0.0,0.0,0.0,tfap2a,tfa,neural_posterior
tfap2a_cirbpa,0.021395668,0.0,0.0,0.0,0.0,0.0,tfap2a,tfa,neural_posterior
tfap2a_rps15a,0.020987837,0.0,0.0,0.0,0.0,0.0,tfap2a,tfa,neural_posterior
tfap2a_zbtb16a,0.0,0.02107239,0.0,0.0,0.0,0.0,tfap2a,tfa,neural_posterior
tfap2c_nectin1b,0.0,0.0,0.0,0.0,0.0,0.038098752,tfap2c,tfa,NMPs
tfap2c_histh1l,0.0,0.021927401,0.0,0.0,0.0,0.0,tfap2c,tfa,NMPs
tfap2c_cbx3a,0.0,0.0,-0.02330012,0.0,0.0,0.0,tfap2c,tfa,NMPs
tfap2c_cx43.4,0.0,0.0,-0.029644562,0.0,0.0,0.0,tfap2c,tfa,NMPs
tfap2c_msgn1,0.0,0.0,0.0,-0.02264819,0.0,0.0,tfap2c,tfa,NMPs
pnx_hspb1,0.02023438,0.0,0.0,0.025300026,0.029745506,0.028746108,pnx,pnx,neural_posterior
pnx_tmsb4x,0.023284744,0.0,0.0,0.0,0.0,0.0,pnx,pnx,neural_posterior
pnx_fn1b,0.0,0.0,0.0,0.0,0.0,-0.033092737,pnx,pnx,neural_posterior
pnx_rps9,0.0316648,0.0,0.0,0.0,0.024761854,0.021551859,pnx,pnx,neural_posterior
pnx_rpl5b,0.031071084,0.022023607,0.020001795,0.0,0.022633672,0.021216625,pnx,pnx,neural_posterior
pnx_rps15a,0.021369444,0.0,0.0,0.0,0.025380915,0.0,pnx,pnx,neural_posterior
pnx_serbp1a,0.0,0.0,0.0,0.0,0.021629227,0.0,pnx,pnx,neural_posterior
pnx_faua,0.022891503,0.0,0.0,0.0,0.0,0.024317004,pnx,pnx,neural_posterior
pnx_abcf1,0.028785354,0.0,0.0,0.0,0.0,0.0,pnx,pnx,neural_posterior
pnx_hmgn2,0.019841136,0.0,0.0,0.0,0.0,0.0,pnx,pnx,neural_posterior
pnx_rps3a,0.022849845,0.0,0.0,0.021784576,0.021777453,0.026008166,pnx,pnx,neural_posterior
pnx_rpl8,0.020165315,0.0,0.0,0.0,0.0,0.0,pnx,pnx,neural_posterior
pnx_rpl7a,0.020112244,0.0,0.0,0.0,0.0,0.0,pnx,pnx,neural_posterior
pnx_cirbpa,0.0,0.0,0.0,0.024397546,0.024504963,0.0,pnx,pnx,neural_posterior
pnx_akap12b,0.0,0.0,0.0,0.031308684,0.0,0.0,pnx,pnx,neural_posterior
pnx_marcksl1b,0.0,0.0,0.0,0.023254456,0.0,0.0,pnx,pnx,neural_posterior
pnx_rpl3,0.0,0.0,0.0,0.02194042,0.0,0.03211945,pnx,pnx,neural_posterior
pnx_rpl21,0.0,0.0,0.0,0.021447727,0.025134373,0.02789713,pnx,pnx,neural_posterior
pnx_alcamb,0.0,0.041143548,0.024113044,0.0,0.0,0.0,pnx,pnx,neural_posterior
onecut2_si:dkey-26g8.5,0.0,0.0,0.027048897,0.021956444,0.024603881,0.0,onecut2,one,tail_bud
onecut2_ctslb,0.0,0.0,0.03303374,0.0,0.03324341,0.0,onecut2,one,tail_bud
onecut2_tubb2b,0.0,0.0,0.0,-0.025889311,-0.03618043,0.0,onecut2,one,tail_bud
onecut2_cnbpb,0.0,0.0,0.0,0.0,-0.028287645,0.0,onecut2,one,tail_bud
onecut2_rpl13,0.0,0.0,0.0,0.0,-0.022776289,0.0,onecut2,one,tail_bud
onecut2_serpinh1b,0.0,0.0,0.0,0.0,-0.03447507,-0.02301647,onecut2,one,tail_bud
onecut2_draxin,0.0,0.0,0.0,0.0,-0.023103658,-0.03187616,onecut2,one,tail_bud
onecut2_si:dkey-269i1.4,0.0,0.0,0.024017684,0.0,0.0,0.0,onecut2,one,tail_bud
