TF-gene,10hpf,12hpf,14hpf,16hpf,19hpf,24hpf,TF,TF_family,max
klf7a_ryr1b,0.0,0.0,0.0,0.0,0.02470078,0.0,klf7a,klf,12hpf
klf7a_pcdh19,0.0,0.0,0.0,0.0,0.03094224,0.0,klf7a,klf,12hpf
klf7a_syncrip,0.0,0.0,-0.027197357,0.0,0.0,0.0,klf7a,klf,12hpf
klf7a_prmt1,-0.023821464,0.0,0.0,0.0,0.0,0.0,klf7a,klf,12hpf
klf7a_nucks1a,0.0,0.034493145,0.0,0.0,0.0,0.0,klf7a,klf,12hpf
klf7a_zgc:174855,0.0,0.025848664,0.0,0.0,0.0,0.0,klf7a,klf,12hpf
klf12b_nucks1a,0.0,0.0,-0.026958272,0.0,0.0,0.0,klf12b,klf,12hpf
klf2a_id1,0.026019683,0.0,0.0,0.0,0.0,0.0,klf2a,klf,10hpf
zic1_rpsa,0.0,0.0,0.0,0.0,0.0,0.033623252,zic1,zic,24hpf
zic1_hmgb2a,0.0,0.0,0.0,0.0,0.0,0.017457621,zic1,zic,24hpf
zic4_boc,0.0,0.0,0.0,0.0,0.0,0.029240051,zic4,zic,24hpf
zic1_sox11a,0.0,0.0,0.0,0.0,0.0,0.029961986,zic1,zic,24hpf
zic1_histh1l,0.0,0.0,0.0,0.0,0.0,0.040820748,zic1,zic,24hpf
zic1_fgfr3,0.0,0.0,0.0,0.0,0.0,0.021384686,zic1,zic,24hpf
zic1_cnbpb,0.0,0.0,0.0,0.0,0.0,0.023989297,zic1,zic,24hpf
zic4_aldh1a2,0.0,0.0,0.0,0.0,0.0,0.017572451,zic4,zic,24hpf
zic1_boc,0.0,0.0,0.0,0.0,0.0,0.017225126,zic1,zic,24hpf
zic4_kcnma1a,0.0,0.0,0.0,0.0,0.0,0.018014524,zic4,zic,24hpf
zic4_fn1b,0.0,-0.024076652,0.0,0.0,0.0,0.0,zic4,zic,24hpf
zic3_tenm3,0.0,0.0,0.0,0.0,-0.026027774,0.0,zic3,zic,16hpf
zic3_zgc:174855,0.0,-0.020551074,0.0,0.0,0.0,0.0,zic3,zic,16hpf
zic5_mllt3,0.0,0.0,0.0,0.0,0.0,-0.018893857,zic5,zic,16hpf
zic3_histh1l,0.0,0.025883282,0.0,0.0,0.0,0.0,zic3,zic,16hpf
zic3_mllt3,0.0,0.0,0.0,0.044830985,0.0,0.0,zic3,zic,16hpf
zic5_fgfrl1a,0.0,0.0,0.0,0.0,0.0,-0.01929676,zic5,zic,16hpf
zic3_pcdh10b,0.0,0.0,0.0,0.03549912,0.0,0.0,zic3,zic,16hpf
zic3_efnb3b,0.0,0.0,0.0,0.0,-0.02645833,0.0,zic3,zic,16hpf
zic3_sox6,0.0,0.0,0.0,0.0,-0.03443557,0.0,zic3,zic,16hpf
zic3_setb,0.023998275,0.0,0.0,0.0,0.0,0.0,zic3,zic,16hpf
zic3_optc,0.0,0.0,0.0,-0.0357125,-0.03483308,0.0,zic3,zic,16hpf
zic3_kirrel3l,0.0,-0.02059736,0.0,-0.055623885,-0.036112666,0.0,zic3,zic,16hpf
zic3_fgfrl1a,0.0,0.0,0.0,-0.036878727,0.0,0.0,zic3,zic,16hpf
zic5_fbn2b,0.0,0.0,0.0,-0.03742567,0.0,0.0,zic5,zic,16hpf
zic3_srrm2,0.0,0.021814032,0.0,0.0,0.0,0.0,zic3,zic,16hpf
zic3_pcdh8,0.024040766,0.0,0.06439103,0.087292746,0.074721895,0.0,zic3,zic,16hpf
zic3_aldh1a2,0.021886677,0.0,0.0,0.0,0.0,0.0,zic3,zic,16hpf
zic3_zcchc24,0.0,0.0,0.031333324,0.0,0.0,0.0,zic3,zic,16hpf
zic5_jarid2b,0.0,0.0,0.0,0.057025485,0.0,0.0,zic5,zic,16hpf
zic3_gnai2a,0.0,0.0,0.0,0.06613826,0.0,0.0,zic3,zic,16hpf
zic3_dmrt2a,0.020979872,0.0,0.0,0.071195066,0.0,0.0,zic3,zic,16hpf
zic3_wif1,0.021688495,0.021755282,0.0,0.046816427,0.0,0.0,zic3,zic,16hpf
zic3_net1,0.0,0.0,0.031479087,0.042978864,0.0,0.0,zic3,zic,16hpf
zic3_egfl6,0.0,0.024386792,0.03394126,0.047094084,0.02900845,0.0,zic3,zic,16hpf
zic3_fn1b,0.023835748,0.02241285,0.041037817,0.05302951,0.036463093,0.0,zic3,zic,16hpf
zic3_dld,0.0,0.0,0.02884386,0.03291634,0.03342825,0.0,zic3,zic,16hpf
zic3_fbn2b,0.02299207,0.0,0.047097888,0.08180581,0.0,0.0,zic3,zic,16hpf
zic3_tbx6,0.031209016,0.0,0.058588274,0.0697476,0.0,0.0,zic3,zic,16hpf
zic3_greb1l,0.0,0.0,0.04583198,0.0,0.0,0.0,zic3,zic,16hpf
zic2a_fgfrl1a,0.0,0.0,-0.027221356,0.0,0.0,0.0,zic2a,zic,14hpf
