TF-gene,10hpf,12hpf,14hpf,16hpf,19hpf,24hpf,TF,TF_family,max
srebf1_itm2cb,0.0,0.0,-0.027423337,0.0,0.0,0.0,srebf1,sre,14hpf
srebf1_apoeb,0.0,0.0,0.045924246,0.0,0.0,0.0,srebf1,sre,14hpf
otpa_apoc1,0.0,0.021118034,0.0,0.0,0.0,0.0,otpa,otp,12hpf
otpa_greb1l,0.0,0.02810411,0.0,0.0,0.0,0.0,otpa,otp,12hpf
stat5a_tp63,0.0,0.0,0.0,0.03557789,0.0,0.0,stat5a,sta,14hpf
stat5a_rpl5b,0.0,0.0,-0.027234143,0.0,0.0,0.0,stat5a,sta,14hpf
mybl1_serbp1a,0.0,0.0,0.0,-0.021877289,0.0,0.0,mybl1,myb,16hpf
mybl1_nucks1a,0.0,0.0,0.0,-0.053574342,0.0,0.0,mybl1,myb,16hpf
tlx2_chsy1,0.0,0.0,0.0,0.025836242,0.0,0.0,tlx2,tlx,16hpf
tlx2_tbx16,0.0,0.0,0.0,-0.028077142,0.0,0.0,tlx2,tlx,16hpf
tal1_cx43.4,0.0,0.027409514,0.0,0.0,0.0,0.0,tal1,tal,12hpf
tal1_apoc1,0.0,0.04851772,0.0,0.0,0.0,0.0,tal1,tal,12hpf
fezf2_fgfr2,0.0,0.0,0.0,0.0,0.0,0.006835026,fezf2,fez,24hpf
fezf2_vim,0.0,0.0,0.0,0.0,0.0,0.007232873,fezf2,fez,24hpf
prox1a_si:ch211-121a2.2,0.0,0.0,0.0,0.0,0.0,-0.024835108,prox1a,pro,19hpf
prox1a_rps20,0.0,0.0,0.0,0.0,0.017096259,0.0,prox1a,pro,19hpf
samd11_rpl18,0.0,0.0,0.0,0.0,0.0,-0.006439286,samd11,sam,24hpf
samd11_ybx1,0.0,0.0,0.0,0.0,0.0,-0.008322149,samd11,sam,24hpf
osr1_gli2a,0.0,0.0,0.0,0.0,0.015242768,0.0,osr1,osr,10hpf
osr1_zgc:174855,0.0,0.022407645,0.0,0.0,0.0,0.0,osr1,osr,10hpf
osr1_syncrip,0.040813096,0.0,0.0,0.0,0.0,0.0,osr1,osr,10hpf
bbx_sulf1,0.0,0.0,0.035329703,0.0,0.0,0.0,bbx,bbx,14hpf
bbx_serpinh1b,0.0,0.0,0.03643982,0.0,0.0,0.0,bbx,bbx,14hpf
bbx_apoc1,0.0,0.0,-0.040314924,0.0,0.0,0.0,bbx,bbx,14hpf
hnf1bb_npm1a,0.0,0.0,0.0,0.023984803,0.0,0.0,hnf1bb,hnf,16hpf
hnf1bb_hspe1,0.0,0.0,0.0,0.025794681,0.0,0.0,hnf1bb,hnf,16hpf
hnf1ba_npm1a,0.025720056,0.0,0.0,0.0,0.0,0.0,hnf1ba,hnf,10hpf
hnf1ba_ncl,0.0362024,0.0,0.0,0.0,0.0,0.0,hnf1ba,hnf,10hpf
scrt1a_hsp90ab1,0.0,0.0,0.0,0.0,0.013702475,0.0,scrt1a,scr,19hpf
scrt1a_serbp1a,0.0,0.0,0.0,0.0,0.01438749,0.0,scrt1a,scr,19hpf
scrt1a_marcksl1b,0.0,0.0,0.0,0.0,0.0,-0.008497706,scrt1a,scr,19hpf
scrt2_id1,0.0,0.021419842,0.0,0.0,0.0,0.0,scrt2,scr,12hpf
kdm2bb_rpl5b,0.0,0.0,0.03023163,0.0,0.0,0.0,kdm2bb,kdm,14hpf
kdm2bb_msna,0.0,0.0,0.030593665,0.0,0.0,0.0,kdm2bb,kdm,14hpf
kdm2bb_cx43.4,0.0,0.0,0.041763443,0.0,0.0,0.0,kdm2bb,kdm,14hpf
kdm2bb_rps26l,0.0,0.0,0.17920977,0.0,0.0,0.0,kdm2bb,kdm,14hpf
ets2_msgn1,0.0,0.0,0.028190702,0.0,0.0,0.0,ets2,ets,14hpf
ets2_serpinh1b,0.0,0.0,0.033822462,0.0,0.0,0.0,ets2,ets,14hpf
ets2_itm2cb,0.0,0.0,0.040543664,0.0,0.0,0.0,ets2,ets,14hpf
ets2_apoeb,0.0,0.0,0.08688363,0.0,0.0,0.0,ets2,ets,14hpf
vsx1_nucks1a,0.0,0.0,0.0,0.0,-0.015790565,0.0,vsx1,vsx,19hpf
vsx1_si:dkey-269i1.4,0.0,0.0,0.0,0.0,-0.01757878,0.0,vsx1,vsx,19hpf
vsx1_si:dkey-239j18.2,0.0,0.0,0.0,0.0,-0.02048927,0.0,vsx1,vsx,19hpf
vsx1_fn1b,0.0,0.0,0.0,0.0,0.016634889,0.0,vsx1,vsx,19hpf
dnmt1_rps2,0.0,0.0,0.027400788,0.0,0.0,0.0,dnmt1,dnm,14hpf
dnmt1_rpl24,0.0,0.0,0.02846913,0.0,0.0,0.0,dnmt1,dnm,14hpf
dnmt1_snrnp70,0.0,0.0,0.02994506,0.0,0.0,0.0,dnmt1,dnm,14hpf
dnmt1_setb,0.0,0.0,0.035217587,0.0,0.0,0.0,dnmt1,dnm,14hpf
isl2a_pcna,0.0,0.0,0.0,0.0,0.0,-0.0073465784,isl2a,isl,19hpf
isl2a_nop58,0.0,0.0,0.0,0.0,0.01725779,0.0,isl2a,isl,19hpf
isl2a_asph,0.0,0.0,0.0,0.0,-0.017100513,0.0,isl2a,isl,19hpf
isl2a_msgn1,0.0,0.0,0.0,0.0,-0.021922551,0.0,isl2a,isl,19hpf
grhl2b_rxraa,0.0,0.0,0.0,0.0,0.013941132,0.0,grhl2b,grh,19hpf
grhl2a_ncam1a,0.0,0.0,0.0,0.0,0.015103282,0.0,grhl2a,grh,19hpf
grhl2b_gli2a,0.0,0.0,0.0,0.0,0.016557492,0.0,grhl2b,grh,19hpf
grhl1_ved,0.0,0.0,0.0,-0.02205048,0.0,0.0,grhl1,grh,16hpf
LIN28A_col11a1a,0.0,0.0,0.0,0.0,0.024741555,0.0,LIN28A,LIN,19hpf
LIN28A_trps1,0.0,0.0,0.0,0.0,0.032468904,0.0,LIN28A,LIN,19hpf
LIN28A_ptprfb,0.0,0.0,0.0,0.0,0.013176531,0.0,LIN28A,LIN,19hpf
LIN28A_efnb2b,0.0,0.0,0.0,0.0,0.018657135,0.0,LIN28A,LIN,19hpf
atf3_col5a2a,0.0,0.0,0.0,0.0,0.0,0.010921028,atf3,atf,24hpf
atf3_nucks1a,0.0,0.0,0.0,0.0,0.0,0.011002678,atf3,atf,24hpf
atf3_net1,0.0,0.0,0.0,0.0,0.0,0.011621877,atf3,atf,24hpf
atf3_fgfrl1a,0.0,0.0,0.0,0.0,0.0,0.007479327,atf3,atf,24hpf
atf3_apoeb,0.0,0.0,0.0,0.0,0.0,0.041692633,atf3,atf,24hpf
tfec_itm2cb,0.0,0.0,0.0,0.026327442,0.0,0.0,tfec,tfe,19hpf
tfec_apoeb,0.0,0.0,0.0,0.041129164,0.0,0.0,tfec,tfe,19hpf
tfec_asph,0.0,0.0,0.0,0.0,-0.0133580165,0.0,tfec,tfe,19hpf
tfec_sox6,0.0,0.0,0.0,0.0,0.024973013,0.0,tfec,tfe,19hpf
tfec_ctslb,0.0,0.0,0.0,0.0,-0.052496947,0.0,tfec,tfe,19hpf
ar_fn1a,0.0,0.0,0.0,0.0,0.013254205,0.0,ar,ar,19hpf
ar_hoxc3a,0.0,0.0,0.0,0.0,0.015632024,0.0,ar,ar,19hpf
ar_apoc1,0.0,0.0,0.0,0.0,0.01844781,0.0,ar,ar,19hpf
ar_chsy1,0.0,0.0,0.0,0.0,0.018768443,0.0,ar,ar,19hpf
ar_serpinh1b,0.0,0.0,0.0,-0.02413955,0.0,0.0,ar,ar,19hpf
ar_foxp4,0.0,0.0,0.0,0.032618582,0.0,0.0,ar,ar,19hpf
hmx4_banf1,0.0,0.0,0.0,0.0,0.0,0.0063507315,hmx4,hmx,24hpf
hmx4_her15.2,0.0,0.0,0.0,0.0,0.0,0.0070636435,hmx4,hmx,24hpf
hmx4_eif5a,0.0,0.0,0.0,0.0,0.0,0.009044662,hmx4,hmx,24hpf
hmx4_mibp2,0.0,0.0,0.0,0.0,0.0,-0.008776895,hmx4,hmx,24hpf
hmx3a_tenm4,0.0,0.0,0.0,0.0,0.0,-0.008682322,hmx3a,hmx,16hpf
hmx3a_cirbpa,0.0,0.0,0.0,0.032112297,0.0,0.0,hmx3a,hmx,16hpf
tbr1b_rps15a,0.0,0.0,-0.037047327,0.0,0.0,0.0,tbr1b,tbr,14hpf
tbr1b_rps16,0.0,0.0,-0.039508544,0.0,0.0,0.0,tbr1b,tbr,14hpf
tbr1b_hnrnpa1b,0.0,0.0,-0.03304921,0.0,0.0,0.0,tbr1b,tbr,14hpf
tbr1b_hmga1a,0.0,0.0,-0.03454103,0.0,0.0,0.0,tbr1b,tbr,14hpf
tbr1b_rpl10a,0.0,0.0,-0.027484002,0.0,0.0,0.0,tbr1b,tbr,14hpf
tbr1b_apoeb,0.0,0.0,0.0,0.0,-0.022346048,0.0,tbr1b,tbr,14hpf
bcl11aa_cnbpb,0.0,0.0,0.0,0.0,0.0,0.008469627,bcl11aa,bcl,24hpf
bcl11aa_pmp22a,0.0,0.0,0.0,0.0,0.0,0.009697276,bcl11aa,bcl,24hpf
bcl11aa_sox11a,0.0,0.0,0.0,0.0,0.0,0.006707181,bcl11aa,bcl,24hpf
bcl11aa_stab2,0.0,0.0,0.0,0.0,0.0,-0.00637813,bcl11aa,bcl,24hpf
bcl11ab_esrrga,0.0,0.0,0.0,0.0,0.013788045,0.0,bcl11ab,bcl,16hpf
bcl11ab_tenm4,0.0,0.0,0.0,-0.040612873,0.0,0.0,bcl11ab,bcl,16hpf
nhlh2_lpar1,0.0,0.0,0.0,0.030250624,0.0,0.0,nhlh2,nhl,16hpf
nhlh2_cx43.4,0.0,0.0,0.0,0.030583829,0.0,0.0,nhlh2,nhl,16hpf
nhlh2_hoxb6b,0.0,0.0,0.0,0.034998465,0.0,0.0,nhlh2,nhl,16hpf
nhlh2_fgfrl1a,0.0,0.0,0.0,0.023620365,0.0,0.0,nhlh2,nhl,16hpf
nhlh2_rarab,0.0,0.0,0.0,0.025697589,0.0,0.0,nhlh2,nhl,16hpf
nhlh2_zbtb16a,0.0,0.0,0.0,0.041182492,0.0,0.0,nhlh2,nhl,16hpf
nhlh2_sox6,0.0,0.0,0.0,-0.03598924,0.0,0.0,nhlh2,nhl,16hpf
dbx1b_fbn2b,0.0,0.0,0.0,-0.02394977,0.0,0.0,dbx1b,dbx,16hpf
dbx1a_hsp90ab1,0.0,0.0,0.0,0.0,0.013229246,0.0,dbx1a,dbx,10hpf
dbx1a_rpl19,0.0,0.0,0.029057076,0.0,0.0,0.0,dbx1a,dbx,10hpf
dbx1a_dkc1,0.028994901,0.0,0.0,0.0,0.0,0.0,dbx1a,dbx,10hpf
dbx1a_tubb4b,0.029825287,0.0,0.0,0.0,0.0,0.0,dbx1a,dbx,10hpf
dbx1a_eif3g,0.027440688,0.0,0.0,0.0,0.0,0.0,dbx1a,dbx,10hpf
dbx1a_rpl3,0.034362458,0.0,0.0,0.0,0.0,0.0,dbx1a,dbx,10hpf
si:ch211-145o7.3_pid1,0.0,0.0,0.0,0.0,-0.0139262015,0.0,si:ch211-145o7.3,si,19hpf
si:ch211-145o7.3_apoc1,0.0,0.0,0.0,0.0,-0.017475534,0.0,si:ch211-145o7.3,si,19hpf
si:ch211-145o7.3_apoeb,0.0,0.0,0.0,0.0,-0.027353514,0.0,si:ch211-145o7.3,si,19hpf
si:ch211-145o7.3_hoxc3a,0.0,0.0,0.0,0.0,0.018604478,0.0,si:ch211-145o7.3,si,19hpf
si:ch211-145o7.3_greb1l,0.0,0.0,0.0,0.0,0.019754054,0.0,si:ch211-145o7.3,si,19hpf
si:ch211-145o7.3_si:dkey-269i1.4,0.0,0.0,0.0,0.0,0.066134356,0.0,si:ch211-145o7.3,si,19hpf
si:ch211-145o7.3_ctslb,0.0,0.0,0.0,0.0,0.08864197,0.0,si:ch211-145o7.3,si,19hpf
cica_ephb4b,0.0,0.0,0.0,0.027973551,0.0,0.0,cica,cic,16hpf
cica_pcdh19,0.0,0.0,0.0,0.02941415,0.0,0.0,cica,cic,16hpf
cica_id3,0.0,0.0,0.0,0.025585538,0.0,0.0,cica,cic,16hpf
cica_fndc3ba,0.0,0.0,0.0,0.026489776,0.0,0.0,cica,cic,16hpf
cica_notch1b,0.0,0.0,0.0,0.035211515,0.0,0.0,cica,cic,16hpf
cica_cdh6,0.0,0.0,0.0,0.044703566,0.0,0.0,cica,cic,16hpf
cica_jarid2b,0.0,0.0,0.0,0.086410284,0.0,0.0,cica,cic,16hpf
cica_il17rd,0.0,0.0,0.0,-0.02894732,0.0,0.0,cica,cic,16hpf
cebpd_nucks1a,0.0,0.0,0.0,0.0,0.0,-0.009778911,cebpd,ceb,24hpf
cebpb_apoeb,0.0,0.0,0.0,0.049960714,0.0,0.0,cebpb,ceb,16hpf
cebpb_apoc1,0.0,0.0,0.050380766,0.029038046,0.0,0.0,cebpb,ceb,16hpf
cebpb_tmsb4x,0.0,0.0,0.0,0.0,0.0,0.007110438,cebpb,ceb,16hpf
cebpb_hspa8,0.0,0.0,0.0,0.0,0.0,0.009578555,cebpb,ceb,16hpf
cebpa_apoc1,0.0,0.0,0.0,-0.03177368,0.0,0.0,cebpa,ceb,16hpf
cebpa_apoeb,0.0,0.0,0.0,-0.03392472,0.0,0.0,cebpa,ceb,16hpf
cebpa_ism1,0.0,0.0,0.0,-0.025041085,0.0,0.0,cebpa,ceb,16hpf
arid3a_hsp90ab1,0.0,0.0,0.0,0.0,0.0,0.0072811944,arid3a,ari,24hpf
arid3a_eef1a1l1,0.0,0.0,0.0,0.0,0.0,0.0075667677,arid3a,ari,24hpf
arid3a_pcna,0.0,0.0,0.0,0.0,0.0,0.0063501163,arid3a,ari,24hpf
arid3c_her1,0.0,0.0,0.0,0.0,0.0132657355,0.0,arid3c,ari,19hpf
arid3c_col5a2a,0.0,0.0,0.0,0.0,0.01360806,0.0,arid3c,ari,19hpf
arid3c_pcdh8,0.0,0.0,0.0,0.0,0.014957121,0.0,arid3c,ari,19hpf
arid5b_mdka,0.0,0.0,0.0,0.0,0.018544154,0.0,arid5b,ari,19hpf
arid3c_st6gal2a,0.0,0.0,0.0,0.023630766,0.0,0.0,arid3c,ari,19hpf
wt1a_tnni2b.1,0.0,0.0,0.0,0.0,0.0,0.006368337,wt1a,wt,24hpf
wt1a_efemp2a,0.0,0.0,0.0,0.0,0.0,0.007985854,wt1a,wt,24hpf
wt1a_cxcl12b,0.0,0.0,0.0,0.0,0.0,0.0146963615,wt1a,wt,24hpf
wt1a_boc,0.0,0.0,0.0,0.0,0.017587455,0.0,wt1a,wt,24hpf
wt1a_tmem88b,0.0,0.0,0.0,0.026534753,0.0,0.0,wt1a,wt,24hpf
wt1a_meis1a,0.0,0.0,0.0,0.028742341,0.0,0.0,wt1a,wt,24hpf
wt1a_serpinh1b,0.0,0.0,0.040646996,0.0,0.0,0.0,wt1a,wt,24hpf
wt1a_szl,0.028047089,0.0,0.040262714,0.0,0.0,0.0,wt1a,wt,24hpf
wt1b_szl,0.0,0.026962323,0.0,0.0,0.0,0.0,wt1b,wt,12hpf
cux1a_shdb,0.0,0.0,0.0,0.040173836,0.0,0.0,cux1a,cux,16hpf
cux1a_fign,0.0,0.0,0.0,0.052141976,0.0,0.0,cux1a,cux,16hpf
cux1a_top2a,0.0,0.0,0.0,0.029564815,0.0,0.0,cux1a,cux,16hpf
cux1a_fgfr1b,0.0,0.0,0.0,0.03263195,0.0,0.0,cux1a,cux,16hpf
cux1a_pls3,0.0,0.0,0.0,0.023863947,0.0,0.0,cux1a,cux,16hpf
cux1a_hoxa9a,0.0,0.0,0.0,0.02395003,0.0,0.0,cux1a,cux,16hpf
cux1a_slc4a11,0.0,0.0,0.0,0.02479543,0.0,0.0,cux1a,cux,16hpf
cux1a_lpar1,0.0,0.0,0.0,0.08825332,0.0,0.0,cux1a,cux,16hpf
cux1a_hspb1,0.0,0.0,0.0,-0.0330144,0.0,0.0,cux1a,cux,16hpf
bhlhe22_bcam,0.0,0.0,0.0,0.0,0.014998112,0.0,bhlhe22,bhl,14hpf
bhlhe22_wnt5b,0.0,0.0,0.0,-0.02272539,0.0,0.0,bhlhe22,bhl,14hpf
bhlhe22_si:dkey-239j18.2,0.0,0.023964424,0.0,0.0,0.0,0.0,bhlhe22,bhl,14hpf
bhlhe22_zgc:174855,0.0,0.033866443,0.0,0.0,0.0,0.0,bhlhe22,bhl,14hpf
bhlhe22_ved,0.0,0.0,0.0,0.027306125,0.0,0.0,bhlhe22,bhl,14hpf
bhlhe22_rpl11,0.0,0.0,0.029034069,0.0,0.0,0.0,bhlhe22,bhl,14hpf
bhlhe22_hmgn6,0.0,0.0,0.029374592,0.0,0.0,0.0,bhlhe22,bhl,14hpf
bhlhe22_rpl18,0.0,0.0,0.02740558,0.0,0.0,0.0,bhlhe22,bhl,14hpf
bhlhe22_npm1a,0.0,0.0,0.03324519,0.0,0.0,0.0,bhlhe22,bhl,14hpf
bhlhe22_rack1,0.0,0.0,0.050317675,0.0,0.0,0.0,bhlhe22,bhl,14hpf
atoh1a_id1,0.0,0.0,0.0,0.0,0.0,0.016437173,atoh1a,ato,24hpf
atoh1a_mcm2,0.0,0.0,0.0,0.0,0.0,0.01819252,atoh1a,ato,24hpf
atoh1a_cirbpa,0.0,0.0,0.0,0.0,0.0,0.01425905,atoh1a,ato,24hpf
atoh1a_rpl18,0.0,0.0,0.0,0.0,0.0,0.0071651675,atoh1a,ato,24hpf
atoh1a_h3f3b.1,0.0,0.0,0.0,0.0,0.0,0.0074556423,atoh1a,ato,24hpf
atoh1a_rps4x,0.0,0.0,0.0,0.0,0.0,0.0066039013,atoh1a,ato,24hpf
atoh1a_hmgn2,0.0,0.0,0.0,0.0,0.0,0.008215477,atoh1a,ato,24hpf
atoh1a_efemp2b,0.0,0.0,0.0,0.0,0.0,-0.011085792,atoh1a,ato,24hpf
atoh1a_sema6e,0.0,0.0,0.0,-0.02346798,0.0,0.0,atoh1a,ato,24hpf
atoh1a_apoc1,0.0,0.0,0.07174377,-0.03031226,0.0,-0.0681134,atoh1a,ato,24hpf
arxb_banf1,0.0,0.0,0.0,0.0,0.0,-0.0074035865,arxb,arx,19hpf
arxb_efemp2b,0.0,0.0,0.0,0.0,0.0,-0.008790073,arxb,arx,19hpf
arxb_si:ch73-21g5.7,0.0,0.0,0.0,0.0,0.0,0.008730939,arxb,arx,19hpf
arxb_si:dkey-269i1.4,0.0,0.0,0.0,0.0,-0.013429484,0.0,arxb,arx,19hpf
arxb_ncl,0.0,0.0,0.0,0.0,-0.013854379,0.0,arxb,arx,19hpf
arxa_draxin,0.0,0.0,0.0,0.0,-0.017739369,0.0,arxa,arx,19hpf
arxb_si:dkey-239j18.2,0.0,0.0,0.0,0.0,-0.021979552,0.0,arxb,arx,19hpf
arxb_msgn1,0.0,0.0,0.0,0.0,0.018802445,0.0,arxb,arx,19hpf
arxb_mllt3,0.0,0.0,0.0,0.0,0.019163048,0.0,arxb,arx,19hpf
arxb_tbx16,0.0,0.0,0.0,0.0,0.020002168,0.0,arxb,arx,19hpf
arxb_epha4a,0.0,0.0,0.0,0.0,0.014263208,0.0,arxb,arx,19hpf
trps1_ralgps2,0.0,0.0,0.0,0.021558339,0.0,0.0,trps1,trp,16hpf
trps1_stxbp5a,0.0,0.0,0.0,0.023911195,0.0,0.0,trps1,trp,16hpf
trps1_esrrga,0.0,0.0,0.0,0.028153999,0.0,0.0,trps1,trp,16hpf
trps1_top2a,0.0,0.0,0.0,0.028995732,0.0,0.0,trps1,trp,16hpf
trps1_bmpr2b,0.0,0.0,0.0,0.037115145,0.0,0.0,trps1,trp,16hpf
trps1_shdb,0.0,0.0,0.0,0.029251892,0.0147527605,0.0,trps1,trp,16hpf
trps1_raraa,0.0,0.0,0.0,0.0,0.01464177,0.0,trps1,trp,16hpf
trps1_calr,0.0,0.0,0.0,0.0,0.015886957,0.0,trps1,trp,16hpf
trps1_fbln1,0.0,0.0,0.0,0.0,0.01825956,0.0,trps1,trp,16hpf
trps1_hes6,0.0,0.0,0.0,-0.029956527,0.0,0.0,trps1,trp,16hpf
trps1_fgfr1b,0.0,0.0,0.0,0.098601066,0.026995206,0.0,trps1,trp,16hpf
pitx3_ybx1,0.0,0.0,0.0,0.0,0.0,0.006601143,pitx3,pit,24hpf
pitx3_rpsa,0.0,0.0,0.0,0.0,0.0,0.006675629,pitx3,pit,24hpf
pitx3_eif5a,0.0,0.0,0.0,0.0,0.0,0.0064561944,pitx3,pit,24hpf
pitx3_fabp7a,0.0,0.0,0.0,0.0,0.0,0.0068517183,pitx3,pit,24hpf
pitx3_rpl12,0.0,0.0,0.0,0.0,0.0,0.007951453,pitx3,pit,24hpf
pitx3_trps1,0.0,0.0,0.0,0.0,-0.018276703,0.0,pitx3,pit,24hpf
pitx3_msi2b,0.0,0.0,0.0,0.023139415,0.0,0.0,pitx3,pit,24hpf
pitx3_caska,0.0,0.0,0.0,0.023173414,0.0,0.0,pitx3,pit,24hpf
pitx3_ctdp1,0.0,0.0,0.0,0.024083624,0.0,0.0,pitx3,pit,24hpf
pitx3_prickle1b,0.0,0.0,0.0,-0.024689456,0.0,0.0,pitx3,pit,24hpf
pitx3_ncl,0.0,0.026136905,0.0,0.0,0.01865012,0.009486606,pitx3,pit,24hpf
pitx3_faua,0.0,0.029281724,0.0,0.0,0.0,0.0,pitx3,pit,24hpf
ptf1a_gfap,0.0,0.0,0.0,0.0,0.0,0.010077455,ptf1a,ptf,24hpf
ptf1a_boc,0.0,0.0,0.0,0.0,0.0,0.010839106,ptf1a,ptf,24hpf
ptf1a_lrrn1,0.0,0.0,0.0,0.0,0.0,0.0072802086,ptf1a,ptf,24hpf
ptf1a_pcna,0.0,0.0,0.0,0.0,0.0,0.0073382217,ptf1a,ptf,24hpf
ptf1a_rplp0,0.0,0.0,0.0,0.0,0.0,0.0074788383,ptf1a,ptf,24hpf
ptf1a_epha4b,0.0,0.0,0.0,0.0,0.0,0.0070265518,ptf1a,ptf,24hpf
ptf1a_eif5a,0.0,0.0,0.0,0.0,0.0,0.007029537,ptf1a,ptf,24hpf
ptf1a_rpl7a,0.0,0.0,0.0,0.0,0.0,0.007064211,ptf1a,ptf,24hpf
ptf1a_ptmab,0.0,0.0,0.0,0.0,0.0,0.0064747017,ptf1a,ptf,24hpf
ptf1a_rps2,0.0,0.0,0.0,0.0,0.0,0.006664108,ptf1a,ptf,24hpf
ptf1a_id1,0.0,0.0,0.0,0.0,0.0,0.01430126,ptf1a,ptf,24hpf
ptf1a_serbp1a,0.0,0.0,0.0,0.0,0.0,0.014357436,ptf1a,ptf,24hpf
neurod1_msna,0.0,0.0,0.0,0.0,0.020821115,0.0,neurod1,neu,19hpf
neurod1_rxraa,0.0,0.0,0.0,0.0,-0.01628688,0.0,neurod1,neu,19hpf
neurod1_sulf1,0.0,0.0,0.0,0.0,-0.013100085,0.0,neurod1,neu,19hpf
neurod4_col28a2a,0.0,0.0,0.0,0.0,0.015660612,0.0,neurod4,neu,16hpf
neurod4_msna,0.0,0.0,0.0,0.0,0.017210351,0.0,neurod4,neu,16hpf
neurod4_ptmaa,0.0,0.0,0.0,0.0241559,0.0,0.0,neurod4,neu,16hpf
neurod4_hes6,0.0,0.0,0.0,0.025678959,0.0,0.0,neurod4,neu,16hpf
neurod4_si:ch73-281n10.2,0.0,0.0,0.0,0.021556448,0.0,0.0,neurod4,neu,16hpf
neurod4_nusap1,0.0,0.0,0.0,0.022257026,0.0,0.0,neurod4,neu,16hpf
neurod4_cntfr,0.0,0.0,0.0,0.0,-0.015262417,0.0,neurod4,neu,16hpf
neurod4_hoxd3a,0.0,0.0,0.0,-0.02202429,0.0,0.0,neurod4,neu,16hpf
neurod4_cirbpa,0.0,0.0,-0.03270529,0.0,0.0,0.0,neurod4,neu,16hpf
neurod4_apoc1,0.0,0.0,0.11273033,0.0,0.0,0.0,neurod4,neu,16hpf
olig2_rack1,0.026192479,0.0,0.0,0.0,0.0,0.0,olig2,oli,10hpf
olig2_rpl17,0.032666415,0.0,0.0,0.0,0.0,0.0,olig2,oli,10hpf
olig2_id1,0.049722325,0.0,0.0,0.0,0.0,0.0147952335,olig2,oli,10hpf
olig2_cirbpa,0.03102273,0.0,0.028970316,0.0,0.0,0.008004087,olig2,oli,10hpf
olig2_apoc1,0.03725434,0.03177442,0.0,0.0,0.0,0.0,olig2,oli,10hpf
olig2_cks1b,0.0,0.0,0.0,0.0,0.0,0.007952863,olig2,oli,10hpf
olig2_cdh11,0.0,0.0,0.0,0.0,0.013764268,0.0075808074,olig2,oli,10hpf
olig2_efemp2b,0.0,0.0,0.0,0.0,0.0,-0.009297259,olig2,oli,10hpf
olig2_rpl5b,0.0,0.021370443,0.0,0.0,0.0,0.0,olig2,oli,10hpf
olig2_egfl6,0.0,0.0,0.028213182,0.0,0.0,0.0,olig2,oli,10hpf
olig2_serpinh1b,0.0,0.0,-0.03582893,0.0,-0.016356362,0.0,olig2,oli,10hpf
olig2_ved,0.0,0.0,0.0,0.04724502,0.0,0.0,olig2,oli,10hpf
olig2_si:dkey-269i1.4,0.0,0.0,0.0,0.0,0.0581971,0.0,olig2,oli,10hpf
lin28a_nucks1a,0.06229289,0.0,0.0,0.0,0.0,0.0,lin28a,lin,10hpf
lin28a_ran,0.062310543,0.0,0.0,0.0,0.0,0.0,lin28a,lin,10hpf
lin28a_setb,0.06571922,0.0,0.0,0.0,0.0,0.0,lin28a,lin,10hpf
lin28a_ptges3b,0.05798745,0.0,0.0,0.0,0.0,0.0,lin28a,lin,10hpf
lin28a_hmga1a,0.07449463,0.0,0.0,0.0,0.0,0.0,lin28a,lin,10hpf
lin28a_ctnnb1,0.032508973,0.0,0.0,0.0,0.0,0.0,lin28a,lin,10hpf
lin28a_gnb1b,0.033090472,0.0,0.0,0.0,0.0,0.0,lin28a,lin,10hpf
lin28a_seta,0.030511094,0.0,0.0,0.0,0.0,0.0,lin28a,lin,10hpf
lin28a_dlc,0.036244847,0.0,0.0,0.0,0.0,0.0,lin28a,lin,10hpf
lin28a_hmgn7,0.03719574,0.0,0.0,0.0,0.0,0.0,lin28a,lin,10hpf
lin28a_rpl34,0.0347646,0.0,0.0,0.0,0.0,0.0,lin28a,lin,10hpf
lin28a_anp32e,0.042043146,0.0,0.0,0.0,0.0,0.0,lin28a,lin,10hpf
lin28a_dkc1,0.042151093,0.0,0.0,0.0,0.0,0.0,lin28a,lin,10hpf
alx4a_efnb2b,0.0,0.0,0.0,0.0,-0.013509991,0.0,alx4a,alx,19hpf
alx4a_tbx6,0.0,0.0,0.0,0.0,-0.016621118,0.0,alx4a,alx,19hpf
alx4a_lig1,0.0,0.0,0.0,0.0,0.0,-0.007701388,alx4a,alx,19hpf
alx4a_eif5a,0.0,0.0,0.0,0.0,0.0,-0.0077094412,alx4a,alx,19hpf
alx4a_cfl1,0.0,0.0,0.0,0.0,0.0,-0.006332206,alx4a,alx,19hpf
alx4a_efemp2b,0.0,0.0,0.0,0.0,0.0,0.014447873,alx4a,alx,19hpf
alx4a_itm2cb,0.0,0.0,0.0,0.0,0.01751052,0.0,alx4a,alx,19hpf
alx4a_msna,0.0,0.0,0.0,0.0,0.018821776,0.0,alx4a,alx,19hpf
alx4a_cx43.4,0.0,0.0,0.0,0.0,0.020799551,0.0,alx4a,alx,19hpf
alx4a_cyp26a1,0.0,0.0,0.0,0.0,0.015387417,0.0,alx4a,alx,19hpf
alx4a_col11a1a,0.0,0.0,0.0,0.0,0.035684906,0.0,alx4a,alx,19hpf
alx4b_trps1,0.0,0.0,0.0,0.021842424,0.0,0.0,alx4b,alx,16hpf
alx4b_aspm,0.0,0.0,0.0,0.023628391,0.0,0.0,alx4b,alx,16hpf
