TF-gene,10hpf,12hpf,14hpf,16hpf,19hpf,24hpf,TF,TF_family,max
myf5_rps14,0.0,0.026581734,0.023385085,0.0,0.0,0.0,myf5,myf,12hpf
myf5_si:ch73-281n10.2,0.0,0.026135378,0.02500296,0.0,0.0,0.0,myf5,myf,12hpf
myf5_ppp2cb,0.0,0.02271598,0.023736585,0.0,0.0,0.0,myf5,myf,12hpf
myf5_gdf11,-0.046857048,-0.038794868,-0.064466685,-0.033977047,0.0,0.0,myf5,myf,12hpf
myf5_zgc:153405,0.030533403,0.020374121,0.0,0.0,0.0,0.0,myf5,myf,12hpf
myf5_rpl7,0.031239303,0.023961212,0.0,0.0,0.0,0.0,myf5,myf,12hpf
myf5_setb,0.02610041,0.021304373,0.0,0.0,0.0,0.0,myf5,myf,12hpf
myf5_u2af2b,0.02696043,0.019977193,0.0,0.0,0.0,0.0,myf5,myf,12hpf
myf5_rpl24,0.031523958,0.029568125,0.0,0.0,0.0,0.0,myf5,myf,12hpf
myf5_rps10,0.03275086,0.029458923,0.0,0.0,0.0,0.0,myf5,myf,12hpf
myf5_apex1,0.044167593,0.022051705,0.0,0.0,0.0,0.0,myf5,myf,12hpf
myf5_pcdh8,0.027153606,0.027741168,0.0,0.019982584,0.0,0.0,myf5,myf,12hpf
myf5_histh1l,0.03964752,0.048235547,0.0,0.0,0.0,0.012824143,myf5,myf,12hpf
myf5_sulf1,0.03929358,0.0,0.0,0.0,0.016727742,0.0,myf5,myf,12hpf
myf5_id1,0.031709976,0.0,0.031642303,0.0,0.0,0.0,myf5,myf,12hpf
myf5_msna,0.045846976,0.0,0.03201216,0.0,0.0,0.0,myf5,myf,12hpf
myf5_rpl7a,0.0,0.030840803,0.04220071,0.0,0.0,0.0,myf5,myf,12hpf
myf5_rpl8,0.0,0.046545513,0.033232424,0.0,0.0,0.0,myf5,myf,12hpf
myf5_seta,0.0,0.02212505,0.025965756,0.0,0.0,0.0,myf5,myf,12hpf
myf5_hspe1,0.0,0.024227321,0.025725456,0.0,0.0,0.0,myf5,myf,12hpf
myf5_apoc1,0.07446035,0.08086122,0.24363482,0.09588803,0.032543443,0.0,myf5,myf,12hpf
irx3a_gfap,0.0,0.0,0.0,0.024749903,0.0,0.0050786287,irx3a,irx,16hpf
irx3a_egfl6,0.0,0.0,0.0,0.041197464,0.0,0.004197051,irx3a,irx,16hpf
irx1b_nkap,0.028054424,0.025297696,0.0,0.0,0.0,0.0,irx1b,irx,12hpf
irx1b_rps13,0.027684538,0.026024282,0.0,0.0,0.0,0.0,irx1b,irx,12hpf
irx3b_srrm2,0.031270742,0.023747522,0.0,0.0,0.0,0.0,irx3b,irx,12hpf
irx1b_metap2b,0.029282669,0.030896122,0.0,0.0,0.0,0.0,irx1b,irx,12hpf
irx1b_rpl21,0.030877892,0.040451482,0.0,0.0,0.0,0.0,irx1b,irx,12hpf
irx1b_faua,0.031950887,0.037442215,0.0,0.0,0.0,0.0,irx1b,irx,12hpf
irx1b_rps9,0.03436506,0.040642098,0.0,0.0,0.0,0.0,irx1b,irx,12hpf
irx1b_rpl3,0.042860135,0.02835278,0.0,0.0,0.0,0.0,irx1b,irx,12hpf
irx1b_msna,0.0,0.020682309,0.0,0.022824936,0.0,0.0,irx1b,irx,12hpf
irx1b_tmsb4x,0.048657406,0.031807795,0.0,0.0,0.0,0.0061123497,irx1b,irx,12hpf
irx1b_hspb1,0.038199052,0.026927773,0.0,0.02173944,0.0,0.0,irx1b,irx,12hpf
irx1b_syncrip,0.033650447,0.03517231,-0.028653516,0.0,0.0,0.0,irx1b,irx,12hpf
irx1b_cirbpa,0.036629334,0.0,-0.030967304,0.027348604,0.0,0.0075237094,irx1b,irx,12hpf
irx3b_ved,0.0,0.042168114,0.0,-0.051847786,0.0,0.0,irx3b,irx,12hpf
irx1b_gdf11,0.0,-0.038538,0.047320127,0.0,0.0,0.0,irx1b,irx,12hpf
irx1b_ephb4b,0.0,-0.045976605,0.023400353,-0.03425188,0.0,0.0,irx1b,irx,12hpf
irx1b_apoeb,0.0,0.0,-0.05289802,-0.027058452,0.0,0.0,irx1b,irx,12hpf
irx1b_ptmab,0.0,0.022549158,0.0,0.020060012,0.0,0.0,irx1b,irx,12hpf
irx1b_apoc1,0.0,0.0,-0.08937494,-0.03768296,0.0,0.046622735,irx1b,irx,12hpf
irx1b_rrm2,0.029613217,0.0,0.0,0.027923932,0.0,0.022128582,irx1b,irx,12hpf
irx1b_rpl13a,0.035399355,0.0,0.0,0.0,0.0,0.01614628,irx1b,irx,12hpf
irx3b_ackr3b,0.0,0.030265648,0.0,0.03214412,0.0,0.0,irx3b,irx,12hpf
irx1b_serbp1a,0.0,0.03688891,0.0,0.02207259,0.0,0.008683891,irx1b,irx,12hpf
irx1b_h3f3b.1,0.0,0.020184843,0.0,0.0,0.0,0.005172746,irx1b,irx,12hpf
irx1b_hspa8,0.0,0.023570167,0.0,0.0,0.0,0.0050234487,irx1b,irx,12hpf
irx1b_histh1l,0.0,0.0211045,0.0,0.0,0.0,0.011222672,irx1b,irx,12hpf
irx1b_dkc1,0.0,0.029918322,0.0,0.0,0.0,0.0045854165,irx1b,irx,12hpf
irx1b_id1,0.0,0.027279584,0.0,0.0,0.0,0.01440713,irx1b,irx,12hpf
irx1b_hmga1a,0.0,0.0,0.0,0.0199531,0.0,0.0064100013,irx1b,irx,12hpf
irx3b_zbtb16a,0.0,0.025004158,0.0,0.051247463,0.0,0.0,irx3b,irx,12hpf
irx3b_szl,-0.031698555,0.024526017,0.0,0.0,0.0,0.0,irx3b,irx,12hpf
irx1b_abcf1,0.0,0.030991895,-0.027818637,0.0,0.0,0.0,irx1b,irx,12hpf
irx1b_msgn1,0.0,0.033804897,-0.033834856,0.0,0.0,0.0,irx1b,irx,12hpf
irx1b_mki67,0.0,0.02145743,-0.03227696,0.0,0.0,0.005733129,irx1b,irx,12hpf
irx1b_hspe1,0.026202252,0.0,0.0,0.0,0.0,0.004305467,irx1b,irx,12hpf
irx7_histh1l,0.0373054,0.02105173,0.0,0.0,0.0,0.0,irx7,irx,10hpf
irx7_rps9,0.03451563,0.02233478,0.0,0.0,0.0,0.0,irx7,irx,10hpf
irx7_rpl32,0.03255278,0.0209465,0.0,0.0,0.0,0.0,irx7,irx,10hpf
irx7_rps3a,0.030188259,0.023766182,0.0,0.0,0.0,0.0,irx7,irx,10hpf
irx7_cbx3a,0.026517712,0.024536852,0.0,0.0,0.0,0.0,irx7,irx,10hpf
irx7_rps7,0.028352236,0.025583342,0.0,0.0,0.0,0.0,irx7,irx,10hpf
pax5_nucks1a,0.0,-0.031607557,0.0,-0.03484821,0.0,0.0,pax5,pax,16hpf
pax5_hoxc3a,0.0,0.0,0.0,0.041782904,0.014373492,0.0,pax5,pax,16hpf
pax3a_hes6,0.0,0.0,-0.029458607,-0.029833993,0.0,0.0,pax3a,pax,14hpf
pax3a_gli3,0.0,0.02513354,0.0,0.024124244,0.0,0.0,pax3a,pax,14hpf
pax3a_aldoaa,-0.031635668,-0.024666103,0.0,0.0,0.0,0.0,pax3a,pax,14hpf
pax3a_nucks1a,0.0,-0.021431062,0.0,-0.022245487,0.0,0.0,pax3a,pax,14hpf
pax3a_bmp4,0.0,0.0,-0.029393332,-0.02373854,0.0,0.0,pax3a,pax,14hpf
pax3a_itga9,0.0,0.0,0.03236507,0.032595534,0.0,0.0,pax3a,pax,14hpf
pax3a_cx43.4,0.034909643,0.0,0.026692264,0.0,0.0,0.0,pax3a,pax,14hpf
pax3a_lmo4b,0.027391791,0.0,0.03455608,0.0,0.0,0.0,pax3a,pax,14hpf
pax3a_fgfrl1a,0.0,0.0,0.025568474,0.02509272,0.0,0.0,pax3a,pax,14hpf
pax3a_rack1,0.0,-0.02558094,-0.042896852,0.0,0.0,0.0,pax3a,pax,14hpf
pax3a_mdka,0.0,0.0,0.0,0.0,0.024013743,0.0040365406,pax3a,pax,14hpf
pax7b_itga9,0.0,0.041057087,0.0,0.022794154,0.0,0.0,pax7b,pax,12hpf
pax3b_nucks1a,0.0,-0.026987165,0.0,-0.022548148,0.0,0.0,pax3b,pax,12hpf
pax7b_meis3,0.026178809,0.038517542,0.0,0.0,0.0,0.0,pax7b,pax,12hpf
pax7b_fgfrl1a,0.0,0.02619219,0.023541925,0.026050728,0.0,0.0,pax7b,pax,12hpf
pax7b_cx43.4,-0.026092758,-0.022785831,0.0,0.0,0.0,0.0,pax7b,pax,12hpf
pax6b_msi1,0.0,0.0,0.026240878,0.026961938,0.0,0.0,pax6b,pax,10hpf
pax6a_fgfr2,0.0,0.0,0.022467181,0.020157589,0.014252068,0.0,pax6a,pax,10hpf
pax6b_nova2,0.0,0.0,0.028833207,0.026018234,0.014439558,0.0,pax6b,pax,10hpf
pax6a_nova2,0.028490592,0.030549891,0.038251884,0.0,0.012412801,0.0,pax6a,pax,10hpf
pax6a_lig1,0.0,0.020869706,0.0,0.0,0.011766899,0.0,pax6a,pax,10hpf
pax6b_fn1b,-0.03318184,0.0,0.0,0.0,-0.015479073,0.0,pax6b,pax,10hpf
pax6a_msi1,0.0,0.0,0.036584955,0.029241182,0.0,0.0,pax6a,pax,10hpf
pax6b_zgc:158328,0.0,0.0,0.0,-0.022763142,-0.012664976,0.0,pax6b,pax,10hpf
pax2a_cx43.4,0.025314512,0.0,-0.029322129,0.0,0.0,0.0,pax2a,pax,10hpf
pax6b_cx43.4,-0.0448785,0.035356928,0.029884486,0.0,0.0,0.0,pax6b,pax,10hpf
pax6a_ved,-0.03771259,0.0,0.0,-0.03256119,0.0,0.0,pax6a,pax,10hpf
pax2a_gli3,0.0,0.0,0.0,0.021283431,0.011160671,0.0,pax2a,pax,10hpf
pax6a_cdh11,0.0,0.0,0.034359813,0.024926916,0.0,0.0,pax6a,pax,10hpf
pax6b_rfx4,0.027995372,0.034589138,0.0,0.0,0.0,0.0,pax6b,pax,10hpf
pax6b_col18a1a,0.025124662,0.02605047,0.02727664,0.0,0.018199835,0.0,pax6b,pax,10hpf
pax6a_rnf220a,0.030099353,0.021613749,0.028111782,0.0,0.0,0.0,pax6a,pax,10hpf
pax6a_dag1,0.04089878,0.03836324,0.022792578,0.0,0.0,0.0,pax6a,pax,10hpf
pax6b_hmgb3a,0.026321694,0.025004515,0.0,0.0,0.0,0.0,pax6b,pax,10hpf
pax6b_rpl19,0.026552685,0.02595572,0.0,0.0,0.0,0.0,pax6b,pax,10hpf
pax6a_gli3,0.027364468,0.021875145,0.0,0.0,0.0,0.0,pax6a,pax,10hpf
pax6b_rps3a,0.03258394,0.025618004,0.0,0.0,0.0,0.0,pax6b,pax,10hpf
pax6a_rfx4,0.034895472,0.02494085,0.0,0.0,0.0,0.0,pax6a,pax,10hpf
pax6b_pcdh19,0.048064947,0.0,0.0,0.0,0.012535273,0.0,pax6b,pax,10hpf
pax6b_fgfr2,0.0,0.0,0.0,0.023765761,0.011382727,0.0,pax6b,pax,10hpf
pax6a_col18a1a,0.04863006,0.0,0.0,0.0,0.013800888,0.0,pax6a,pax,10hpf
pax6a_pcdh19,0.06787864,0.0,0.0,0.0,0.015538893,0.0,pax6a,pax,10hpf
pax6b_pax6a,0.026629299,0.0,0.0,0.0,0.011856971,0.0,pax6b,pax,10hpf
pax6a_fgfr3,0.037703145,0.0,0.0,0.03133503,0.012087171,0.0,pax6a,pax,10hpf
pax6b_dag1,0.0,0.026876878,0.0,0.027436541,0.0,0.0,pax6b,pax,10hpf
pax6b_rnf220a,0.0,0.024167636,0.024632955,0.025641996,0.0,0.0,pax6b,pax,10hpf
pax6b_lig1,0.0,0.03326351,0.0241491,0.0,0.013099414,0.0,pax6b,pax,10hpf
pax6a_cntfr,0.029488675,0.033764437,0.036186572,0.0,0.0120631745,0.0,pax6a,pax,10hpf
pax6a_nucks1a,0.0,-0.06420552,0.0,0.020886844,0.0,0.0,pax6a,pax,10hpf
ved_faua,0.03684335,0.02495705,0.048711997,0.0,0.0,0.0,ved,ved,14hpf
ved_rpsa,0.0,0.026851542,0.044942416,0.0,0.0,0.0,ved,ved,14hpf
ved_dld,0.0,0.02725672,0.035821255,0.0,0.012859514,0.0,ved,ved,14hpf
ved_hspa8,0.0,0.022052689,0.03058658,0.0,0.0,0.0,ved,ved,14hpf
ved_rps14,0.0,0.02464461,0.027411006,0.0,0.0,0.0,ved,ved,14hpf
ved_rpl17,0.0,0.027785696,0.031487357,0.0,0.0,0.0,ved,ved,14hpf
ved_rps16,0.0,0.02871577,0.025172943,0.0,0.0,0.0,ved,ved,14hpf
ved_rpl36a,0.0,0.030083053,0.025854234,0.0,0.0,0.0,ved,ved,14hpf
ved_epha4a,0.0,0.03182746,0.027450195,0.0,0.0,0.0,ved,ved,14hpf
ved_rpl18a,0.0,0.023888972,0.022657396,0.0,0.0,0.0,ved,ved,14hpf
ved_necab2,0.0,0.046761014,0.023788283,0.0,0.0,0.0,ved,ved,14hpf
ved_wnt5b,0.0,0.0,0.036084253,0.0,0.022298587,0.0,ved,ved,14hpf
ved_nop58,0.0,0.022234572,0.0,0.022682164,0.0,0.0,ved,ved,14hpf
ved_hmga1a,0.0,0.035976276,0.0,0.035332467,0.0,0.0,ved,ved,14hpf
ved_tbx16l,0.029040614,0.03027982,0.0,0.033788502,0.0,0.0,ved,ved,14hpf
ved_cyp26a1,0.0,0.035052482,0.0,0.0,0.02649031,0.0,ved,ved,14hpf
ved_vox,0.054895207,0.037680596,0.041761316,0.024267962,0.0,0.0,ved,ved,14hpf
ved_hspb1,0.056623552,0.036749184,0.06166325,0.043127347,0.0,0.0,ved,ved,14hpf
ved_hmgn2,0.029304944,0.021507636,0.036642518,0.03522196,0.0,0.0,ved,ved,14hpf
ved_rpl13a,0.036890984,0.0,0.077075936,0.0,0.0,0.0,ved,ved,14hpf
ved_cx43.4,0.02779051,0.05404759,0.056769658,0.0,0.03963003,0.0,ved,ved,14hpf
ved_tenm4,0.0,0.0,0.0,-0.033623595,-0.013374848,0.0,ved,ved,14hpf
ved_zgc:158328,0.0,0.0,0.0,-0.03508882,0.013949197,0.0,ved,ved,14hpf
ved_fndc3ba,0.0,-0.03436223,0.0,-0.029496768,0.019617058,0.0,ved,ved,14hpf
ved_msgn1,0.0,0.0,0.05856602,0.049136154,0.031744912,0.0,ved,ved,14hpf
ved_pcna,0.0,0.020797603,0.05029309,0.0,0.0,0.0,ved,ved,14hpf
ved_cirbpb,0.0,0.022212477,0.045325827,0.0,0.0,0.0,ved,ved,14hpf
ved_bambia,0.043878447,0.029930921,0.041140515,0.0,0.0,0.0,ved,ved,14hpf
ved_lig1,0.0,0.033711705,0.037328165,0.0,0.0,0.0,ved,ved,14hpf
ved_rps9,0.026035685,0.03424199,0.034968883,0.0,0.0,0.0,ved,ved,14hpf
ved_rpl6,0.030460976,0.0,0.029290194,0.0,0.0,0.0,ved,ved,14hpf
ved_hirip3,0.03129195,0.0,0.027247354,0.0,0.0,0.0,ved,ved,14hpf
ved_snrnp70,0.029847808,0.0,0.02439953,0.0,0.0,0.0,ved,ved,14hpf
ved_khdrbs1a,0.03015735,0.0,0.024220863,0.0,0.0,0.0,ved,ved,14hpf
ved_znfl2a,0.028445868,0.0,0.02490255,0.0,0.0,0.0,ved,ved,14hpf
ved_eef2b,0.035449572,0.0,0.026406744,0.0,0.0,0.0,ved,ved,14hpf
ved_hmgb2a,0.025798725,0.0,0.029380066,0.0,0.0,0.0,ved,ved,14hpf
ved_rpl9,0.026517015,0.0,0.031082215,0.0,0.0,0.0,ved,ved,14hpf
ved_rpl7a,0.026783828,0.0,0.038608585,0.0,0.0,0.0,ved,ved,14hpf
ved_rps7,0.042180717,0.0,0.034615647,0.0,0.0,0.0,ved,ved,14hpf
ved_rack1,0.028465208,0.029014839,0.0,0.0,0.0,0.0,ved,ved,14hpf
ved_h3f3b.1,0.033779535,0.023904378,0.0,0.0,0.0,0.0,ved,ved,14hpf
ved_rps24,0.025391972,0.020404387,0.0,0.0,0.0,0.0,ved,ved,14hpf
ved_tubb2b,0.04224868,0.024508294,0.0,0.0,0.0,0.0,ved,ved,14hpf
ved_h3f3d,0.0,0.026515655,0.033135474,0.021160247,0.0,0.0,ved,ved,14hpf
ved_ncl,0.0,0.03306242,0.028071743,0.025974473,0.0,0.0,ved,ved,14hpf
ved_ptmab,0.0,0.023226164,0.026860869,0.03334391,0.0,0.0,ved,ved,14hpf
ved_si:ch73-281n10.2,0.0,0.02654624,0.025088025,0.02797174,0.0,0.0,ved,ved,14hpf
ved_hsp90ab1,0.0,0.0,0.028667053,0.02739169,0.0,0.0,ved,ved,14hpf
ved_rpl18,0.0,0.024941074,0.035738718,0.0,0.0,0.0,ved,ved,14hpf
ved_cnbpb,0.0,0.027787562,0.037681296,0.0,0.0,0.0,ved,ved,14hpf
ved_rpl34,0.0,0.032295525,0.040360183,0.0,0.0,0.0,ved,ved,14hpf
ved_sulf1,-0.07442865,-0.034739602,-0.024550792,0.0,0.012620697,0.0,ved,ved,14hpf
rxrab_apoc1,0.0,0.0,0.0,0.039041337,0.030695776,0.0,rxrab,rxr,19hpf
rxrab_hoxb3a,0.0,0.0,0.0,0.026611904,0.04204865,0.0,rxrab,rxr,19hpf
rxrab_msgn1,0.0,0.0,0.0,0.044487312,0.024456456,0.0,rxrab,rxr,19hpf
rxrab_tbx16,0.0,0.0,0.0,0.043741368,0.02546262,0.0,rxrab,rxr,19hpf
rxrab_fn1b,0.0,0.0,0.0,0.040724453,0.027902603,0.0,rxrab,rxr,19hpf
rxrab_gli2a,0.0,0.0,0.0,0.029700972,0.021321502,0.0,rxrab,rxr,19hpf
rxrab_sox5,0.0,0.0,0.0,0.028568417,0.019545145,0.0,rxrab,rxr,19hpf
rxrab_lef1,0.0,0.0,0.0,0.022657692,0.015782908,0.0,rxrab,rxr,19hpf
rxrab_il17rd,0.0,0.0,0.0,0.02328027,0.022331664,0.0,rxrab,rxr,19hpf
rxrab_arid3c,0.0,0.0,0.0,0.021260906,0.019288184,0.0,rxrab,rxr,19hpf
rxrab_hoxc3a,0.0,0.0,0.0,0.021863779,0.061170965,0.0,rxrab,rxr,19hpf
rxrab_robo1,0.0,0.0,0.0,0.036425296,0.022618692,0.0,rxrab,rxr,19hpf
rxrab_trps1,0.0,0.0,0.0,0.035084922,0.016238764,0.0,rxrab,rxr,19hpf
rxrab_cx43.4,0.0,-0.020247035,0.0,0.0,0.022933822,0.0,rxrab,rxr,19hpf
rxrab_chsy1,0.0,0.03303985,0.0,0.0,0.013317393,0.0,rxrab,rxr,19hpf
rxrab_rxraa,0.0,0.0,0.0,0.063846916,0.051937558,0.0,rxrab,rxr,19hpf
rxraa_lpar1,0.0,0.0,0.03930712,0.0,0.014323083,0.0,rxraa,rxr,16hpf
rxraa_fn1a,0.0,0.03972566,0.027937982,0.0,0.0,0.0,rxraa,rxr,16hpf
rxraa_agrn,0.0,0.0,0.0,0.057549745,0.012390403,0.0,rxraa,rxr,16hpf
rxraa_hoxc3a,0.0,0.0,0.0,0.077911474,0.07277043,0.0,rxraa,rxr,16hpf
rxraa_rarga,0.032777753,0.028331129,0.04195248,0.025981003,0.0,0.0,rxraa,rxr,16hpf
rxraa_sox5,0.0,0.027867572,0.0,0.06485866,0.02508104,0.005296686,rxraa,rxr,16hpf
rxraa_tbx16l,0.02767695,0.0,0.037302576,0.03381914,0.0,0.0,rxraa,rxr,16hpf
rxraa_prickle1b,0.0,0.026112568,0.0432958,0.0,0.029586315,0.013817379,rxraa,rxr,16hpf
rxraa_itga9,0.0,0.021424707,0.02959489,0.0,0.0,0.0,rxraa,rxr,16hpf
rxraa_cxcl12b,0.0,0.0,0.0,0.025714587,0.015809327,0.046406858,rxraa,rxr,16hpf
rxraa_slc4a11,0.0,0.0,0.023760568,0.025696566,0.0,0.0,rxraa,rxr,16hpf
rxraa_spon1b,0.0,0.0,0.022401297,0.025209112,0.0,0.0,rxraa,rxr,16hpf
rxraa_prickle2b,0.0,0.0,0.025108928,0.0,0.0,0.0056143356,rxraa,rxr,16hpf
rxraa_hoxb3a,0.0,0.0,0.0,0.032406356,0.066172265,0.0,rxraa,rxr,16hpf
rxraa_slit3,0.0,0.0,0.040667985,0.0,0.01241621,0.0,rxraa,rxr,16hpf
rxraa_trps1,0.0,0.0,0.0,0.058235835,0.021512227,0.0,rxraa,rxr,16hpf
rxraa_mllt3,0.0,0.0,0.0,0.051769458,0.023250721,0.0,rxraa,rxr,16hpf
rxraa_rbm38,0.0,0.027574545,0.08684847,0.043160196,0.0,0.0,rxraa,rxr,16hpf
rxraa_il17rd,0.0,0.0,0.0,0.061511427,0.02146267,0.0,rxraa,rxr,16hpf
rxraa_robo1,0.0,0.0,0.0,0.060283165,0.022954082,0.0,rxraa,rxr,16hpf
rxraa_lef1,0.0,0.041106958,0.05947467,0.04243072,0.010959688,0.0,rxraa,rxr,16hpf
rxraa_msgn1,0.031849883,0.041045956,0.070196435,0.04915677,0.021494735,0.0,rxraa,rxr,16hpf
rxraa_cx43.4,0.0,0.058112748,0.049980592,0.021015842,0.014410386,0.0,rxraa,rxr,16hpf
rxraa_serpinh1b,0.0,0.04315231,0.14682338,0.04804658,0.01579585,0.009477619,rxraa,rxr,16hpf
rxraa_tbx16,0.03669733,0.079733394,0.091620795,0.05888141,0.025832633,0.0055221203,rxraa,rxr,16hpf
rxraa_fn1b,0.046798747,0.07173497,0.11188884,0.06217677,0.036898207,0.0,rxraa,rxr,16hpf
rxraa_szl,0.085158825,0.1110608,0.12302976,0.037185047,0.0,0.0,rxraa,rxr,16hpf
rxraa_chsy1,0.0,0.028042909,0.0,0.022934627,0.01180386,0.0047534807,rxraa,rxr,16hpf
rxraa_fndc3ba,0.0,0.031375565,0.0,0.029144552,0.01841104,0.0,rxraa,rxr,16hpf
rxraa_zgc:158328,0.0,0.0,0.0,0.0,0.021245597,0.0043576774,rxraa,rxr,16hpf
rxraa_mdka,0.0,0.0,0.0,0.0,0.022428196,0.009494636,rxraa,rxr,16hpf
rxraa_meox1,0.0,0.0,0.0,0.0,0.011315346,0.0040068,rxraa,rxr,16hpf
rxraa_gfra1a,0.0,0.0,0.0,0.033087544,0.013028965,0.0,rxraa,rxr,16hpf
rxraa_nrp2b,0.0,0.0,0.0,0.031066082,0.013951226,0.0050093834,rxraa,rxr,16hpf
rxraa_arid3c,0.0,0.0,0.0,0.038536087,0.019318873,0.0034929132,rxraa,rxr,16hpf
rxraa_wnt5b,0.0,0.03528024,0.07550008,0.028041603,0.0,0.0,rxraa,rxr,16hpf
rxraa_gli2a,0.0,0.0,0.0,0.045583263,0.023611829,0.006836779,rxraa,rxr,16hpf
rxraa_apoc1,0.0,0.051808845,0.0,0.08827845,0.027106842,0.13409743,rxraa,rxr,16hpf
rxrgb_apoc1,0.0,0.0,0.0881236,0.032855656,0.0,0.0,rxrgb,rxr,14hpf
rarga_rxraa,0.035185426,0.066379175,0.07984824,0.06888854,0.034352265,0.024620961,rarga,rar,16hpf
rarga_rbm38,0.051512163,0.048312478,0.07673153,0.0710889,0.026140165,0.0,rarga,rar,16hpf
rarga_bmpr2b,0.0,0.022563104,0.03004843,0.036685895,0.014179682,0.0,rarga,rar,16hpf
rarga_lpar1,0.0,0.0,0.026429782,0.0,0.013237913,0.0,rarga,rar,16hpf
rarga_slit3,0.0,0.0,0.04332453,0.0,0.022377886,0.0,rarga,rar,16hpf
rarga_itga9,0.0,0.028571952,0.044433713,0.0,0.0,0.0,rarga,rar,16hpf
rarga_msx1b,0.0,0.037932895,0.022406332,0.0,0.0,0.0,rarga,rar,16hpf
rarga_unc5b,0.0,0.033104047,0.048189946,0.026059244,0.0,0.0,rarga,rar,16hpf
rarga_tenm4,0.029724998,0.035912957,0.0,0.0,0.027770512,0.0,rarga,rar,16hpf
rarga_bmp7a,0.030265251,0.025225243,0.0,0.0,0.0,0.0,rarga,rar,16hpf
rarga_nop58,0.0,0.035002466,0.0,0.0,0.0,-0.004537745,rarga,rar,16hpf
rarga_chsy1,0.0,0.039661143,0.0,0.0,0.0,0.0035063194,rarga,rar,16hpf
rarga_fn1a,0.0,0.036097907,0.0,0.021141887,0.0,0.0,rarga,rar,16hpf
rarga_col11a1a,0.0,0.0,0.049068157,0.048643265,0.03496254,0.0,rarga,rar,16hpf
rarga_cx43.4,0.0,-0.020466205,0.051622927,0.03162738,0.034619074,0.0,rarga,rar,16hpf
rarga_kank1a,0.0,0.0,0.073381685,0.07048632,0.0,0.0,rarga,rar,16hpf
rarga_lef1,0.0,0.03515448,0.051168922,0.057443116,0.025176186,0.0,rarga,rar,16hpf
rarga_hes6,0.0,0.038308393,0.025980875,0.046253722,0.039065275,0.0,rarga,rar,16hpf
rarga_msgn1,0.027042827,0.039198034,0.038182188,0.033328034,0.022486541,0.0,rarga,rar,16hpf
rarga_wnt5b,0.0,0.05357965,0.08010246,0.04823352,0.024677219,0.0,rarga,rar,16hpf
rarga_rpl7a,-0.025113955,-0.023522468,0.0,0.0,0.0,0.0,rarga,rar,16hpf
rarga_rpl6,-0.025719209,-0.0210635,0.0,0.0,0.0,0.0,rarga,rar,16hpf
rarga_hspb1,-0.033520952,-0.027034838,0.0,0.0,0.0,0.0,rarga,rar,16hpf
rarga_rps9,-0.027527442,0.0,-0.023271888,0.0,0.0,0.0,rarga,rar,16hpf
rarga_rpl29,-0.0304075,0.0,-0.025250735,0.0,0.0,0.0,rarga,rar,16hpf
rarga_bcam,0.0,0.0,0.0,0.0,-0.015431274,0.0067107514,rarga,rar,16hpf
rarga_abcf1,0.0,-0.04745635,-0.02763699,0.0,0.0,0.0,rarga,rar,16hpf
rarga_cxcl12b,0.0,0.0,0.0,0.0,0.040469162,0.028979238,rarga,rar,16hpf
rarga_apoc1,0.035004683,0.0,0.08589916,0.051122513,0.0,0.104224935,rarga,rar,16hpf
rarga_serpinh1b,0.0,0.07032609,0.18702337,0.050137658,0.023622863,0.0059528546,rarga,rar,16hpf
rarga_tbx16,0.15617588,0.071590275,0.08368969,0.06493488,0.05099117,0.0,rarga,rar,16hpf
rarga_crabp2b,0.0,0.0,0.025799388,0.02311571,0.0,0.005346314,rarga,rar,16hpf
rarga_sept9a,0.0,0.0,0.03740182,0.022520896,0.018064369,0.0,rarga,rar,16hpf
rarga_id3,0.0,0.0,0.031152785,0.031572584,0.011129,0.0,rarga,rar,16hpf
raraa_il17rd,0.0,0.0,0.0,0.044521984,0.0151577685,0.0,raraa,rar,16hpf
rarga_fn1b,0.08270697,0.04716702,0.09057588,0.049540095,0.04511957,0.0,rarga,rar,16hpf
rarga_prickle1b,0.0,0.051330984,0.06693807,0.10503995,0.054266326,0.012550582,rarga,rar,16hpf
rarga_il17rd,0.0,0.0,0.0,0.07592649,0.036003694,0.0,rarga,rar,16hpf
rarga_hoxc3a,0.0,0.0,0.0,0.08225743,0.035552327,0.0,rarga,rar,16hpf
raraa_hoxc3a,0.0,0.0,0.0,0.06682218,0.038034614,0.0,raraa,rar,16hpf
raraa_hoxb3a,0.0,0.0,0.0,0.052630592,0.057309583,0.0,raraa,rar,16hpf
rarga_cdon,0.0,0.0,0.02796888,0.072702914,0.016659502,0.0,rarga,rar,16hpf
raraa_trps1,0.0,0.0,0.0,0.026125042,0.012623176,0.0,raraa,rar,16hpf
raraa_serpinh1b,0.0,0.0,0.0,0.02976728,0.013506136,0.0,raraa,rar,16hpf
raraa_fndc3ba,0.0,0.0,0.0,0.021242306,0.012262235,0.0,raraa,rar,16hpf
rarga_gli2a,0.0,0.0,0.0,0.031411514,0.0146202445,0.011924777,rarga,rar,16hpf
raraa_robo1,0.0,0.0,0.0,0.035373747,0.014290252,0.0,raraa,rar,16hpf
raraa_prickle1b,0.0,0.0,0.0,0.038891237,0.015845234,-0.003646588,raraa,rar,16hpf
